"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"SYNCRIP",94,92,2,0,1,8,"coding"
"TEK",16,9,7,0,1,8,"coding"
"THBS1",109,100,9,0,1,8,"coding"
"TJP1",57,46,11,0,1,8,"coding"
"USP13",24,20,4,0,1,8,"coding"
"ACTN4",58,55,3,0,1,7,"coding"
"AXIN1",37,20,17,0,1,7,"coding"
"BCAR1",37,29,8,0,1,7,"coding"
"BTK",41,7,34,0,1,7,"coding"
"CRMP1",23,16,7,0,1,7,"coding"
"DNM2",52,43,9,0,1,7,"coding"
"DPP4",18,11,7,0,1,7,"coding"
"EPS8",42,35,7,0,1,7,"coding"
"FEZ1",19,6,13,0,1,7,"coding"
"FMR1",50,48,2,0,1,7,"coding"
"HDAC4",46,42,4,0,1,7,"coding"
"IGF1R",158,145,13,0,1,7,"coding"
"IL16",18,16,2,0,1,7,"coding"
"ITGAV",44,35,9,0,1,7,"coding"
"JAK2",57,32,25,0,1,7,"coding"
"JUP",26,22,4,0,1,7,"coding"
"KTN1",26,23,3,0,1,7,"coding"
"LDLR",75,73,2,0,1,7,"coding"
"LEPR",24,14,10,0,1,7,"coding"
"LNX1",13,7,6,0,1,7,"coding"
"MCM7",57,48,9,0,1,7,"coding"
"MEIS1",48,40,8,0,1,7,"coding"
"PCM1",25,23,2,0,1,7,"coding"
"PHC2",31,27,4,0,1,7,"coding"
"PIAS2",35,32,3,0,1,7,"coding"
"PIGR",26,25,1,0,1,7,"coding"
"PLA2G4A",40,31,9,0,1,7,"coding"
"POLR2A",71,60,11,0,1,7,"coding"
"PPARGC1A",54,53,1,0,1,7,"coding"
"PRKCB",59,46,13,0,1,7,"coding"
"PTK2B",41,22,19,0,1,7,"coding"
"RFX1",39,33,6,0,1,7,"coding"
"RHOA",59,47,12,0,1,7,"coding"
"SPRED1",91,90,1,0,1,7,"coding"
"SPTBN4",26,21,5,0,1,7,"coding"
"TGM2",21,15,6,0,1,7,"coding"
"TP53BP2",33,30,3,0,1,7,"coding"
"TRIM24",37,29,8,0,1,7,"coding"
"WRN",36,33,3,0,1,7,"coding"
"WWP1",26,21,5,0,1,7,"coding"
"ABL2",117,114,3,0,1,6,"coding"
"ACTN1",50,41,9,0,1,6,"coding"
"ADRBK1",39,26,13,0,1,6,"coding"
"AP2A1",34,28,6,0,1,6,"coding"
"ARAF",14,12,2,0,1,6,"coding"
"ARHGEF11",18,16,2,0,1,6,"coding"
"ARHGEF6",25,19,6,0,1,6,"coding"
"ATF7IP",78,60,18,0,1,6,"coding"
"BMPR1B",23,11,12,0,1,6,"coding"
"CCNT1",57,56,1,0,1,6,"coding"
"CLTC",93,79,14,0,1,6,"coding"
"CNKSR1",5,3,2,0,1,6,"coding"
"COL4A3",29,27,2,0,1,6,"coding"
"CSE1L",55,52,3,0,1,6,"coding"
"DISC1",32,31,1,0,1,6,"coding"
"EBF1",218,33,185,0,1,6,"coding"
"EPHB2",39,31,8,0,1,6,"coding"
"FLI1",353,23,330,0,1,6,"coding"
"GNAZ",12,10,2,0,1,6,"coding"
"GSK3A",15,14,1,0,1,6,"coding"
"HGS",33,17,16,0,1,6,"coding"
"HSPA8",77,63,14,0,1,6,"coding"
"HSPD1",46,42,4,0,1,6,"coding"
"ITGA4",20,17,3,0,1,6,"coding"
"KAT2B",59,54,5,0,1,6,"coding"
"LYN",100,63,37,0,1,6,"coding"
"MAPK6",129,98,31,0,1,6,"coding"
"MEF2A",80,38,42,0,1,6,"coding"
"MEP1A",2,1,1,0,1,6,"coding"
"MYBL2",97,25,72,0,1,6,"coding"
"NCOA2",72,59,13,0,1,6,"coding"
"NEDD4",54,50,4,0,1,6,"coding"
"NEK9",75,74,1,0,1,6,"coding"
"NFKB2",82,13,69,0,1,6,"coding"
"PIK3R3",56,52,4,0,1,6,"coding"
"PIP4K2C",37,33,4,0,1,6,"coding"
"POLA2",39,35,4,0,1,6,"coding"
"PPFIA3",26,23,3,0,1,6,"coding"
"PPP3CA",44,38,6,0,1,6,"coding"
"PRKAR1A",71,59,12,0,1,6,"coding"
"PRKD1",36,30,6,0,1,6,"coding"
"RBL1",64,59,5,0,1,6,"coding"
"RGS4",21,19,2,0,1,6,"coding"
"RIPK1",12,10,2,0,1,6,"coding"
"SH3D19",60,58,2,0,1,6,"coding"
"SMURF2",74,57,17,0,1,6,"coding"
"SRRM1",17,13,4,0,1,6,"coding"
"STAU1",43,36,7,0,1,6,"coding"
"TARBP2",33,30,3,0,1,6,"coding"
"TCOF1",21,20,1,0,1,6,"coding"
"UBQLN4",27,19,8,0,1,6,"coding"
"VCL",137,108,29,0,1,6,"coding"
"WAS",22,11,11,0,1,6,"coding"
"WASF1",24,22,2,0,1,6,"coding"
"ABCF3",26,25,1,0,1,5,"coding"
"ACTB",119,96,23,0,1,5,"coding"
"AGT",7,3,4,0,1,5,"coding"
"AKT2",45,37,8,0,1,5,"coding"
"ANXA1",16,9,7,0,1,5,"coding"
"BCR",26,22,4,0,1,5,"coding"
"BUB1B",12,10,2,0,1,5,"coding"
"CSF2RB",19,9,10,0,1,5,"coding"
"CSNK1E",63,60,3,0,1,5,"coding"
"DIS3",24,21,3,0,1,5,"coding"
"EGFR",114,68,46,0,1,5,"coding"
"EPB41",80,65,15,0,1,5,"coding"
"ERCC3",14,13,1,0,1,5,"coding"
"F10",9,8,1,0,1,5,"coding"
"FXR2",36,27,9,0,1,5,"coding"
"GAB2",29,27,2,0,1,5,"coding"
"GGA1",39,34,5,0,1,5,"coding"
"GOLGA2",31,25,6,0,1,5,"coding"
"HOOK2",10,8,2,0,1,5,"coding"
"HSPA5",40,33,7,0,1,5,"coding"
"IRAK1",45,27,18,0,1,5,"coding"
"ITGB1",87,57,30,0,1,5,"coding"
"ITGB7",9,3,6,0,1,5,"coding"
"LRSAM1",17,12,5,0,1,5,"coding"
"LUC7L2",66,58,8,0,1,5,"coding"
"MED25",10,6,4,0,1,5,"coding"
"MINK1",70,67,3,0,1,5,"coding"
"MYBBP1A",15,14,1,0,1,5,"coding"
"NCOA1",121,79,42,0,1,5,"coding"
"NFKB1",156,26,130,0,1,5,"coding"
"PKD2",23,21,2,0,1,5,"coding"
"PNN",29,26,3,0,1,5,"coding"
"PORCN",9,7,2,0,1,5,"coding"
"PRKG1",50,37,13,0,1,5,"coding"
"PRPF40A",90,74,16,0,1,5,"coding"
"PTGDS",6,4,2,0,1,5,"coding"
"RNF19A",40,32,8,0,1,5,"coding"
"SCARB1",15,14,1,0,1,5,"coding"
"SOX10",19,7,12,0,1,5,"coding"
"SYK",60,26,34,0,1,5,"coding"
"TOP1",29,27,2,0,1,5,"coding"
"TRIM37",75,68,7,0,1,5,"coding"
"TRPC3",27,20,7,0,1,5,"coding"
"ZNF417",69,67,2,0,1,5,"coding"
"AKAP8L",15,11,4,0,1,4,"coding"
"AP2B1",51,41,10,0,1,4,"coding"
"AP2M1",25,23,2,0,1,4,"coding"
"ARNT",52,27,25,0,1,4,"coding"
"BICD2",74,72,2,0,1,4,"coding"
"BUB1",58,53,5,0,1,4,"coding"
"CAMK2A",38,35,3,0,1,4,"coding"
"CANX",79,70,9,0,1,4,"coding"
"CAV1",89,64,25,0,1,4,"coding"
"CBL",111,84,27,0,1,4,"coding"
"CCR1",10,8,2,0,1,4,"coding"
"CD2",12,8,4,0,1,4,"coding"
"CD244",12,10,2,0,1,4,"coding"
"CD4",45,33,12,0,1,4,"coding"
"CD44",26,23,3,0,1,4,"coding"
"DCTN1",18,14,4,0,1,4,"coding"
"ETS1",313,64,249,0,1,4,"coding"
"FGFR3",33,19,14,0,1,4,"coding"
"GIT1",50,38,12,0,1,4,"coding"
"GNA11",19,14,5,0,1,4,"coding"
"GRB7",14,9,5,0,1,4,"coding"
"HAND2",76,29,47,0,1,4,"coding"
"HIPK3",115,109,6,0,1,4,"coding"
"HTRA1",18,12,6,0,1,4,"coding"
"IMMT",16,12,4,0,1,4,"coding"
"INPP5D",15,8,7,0,1,4,"coding"
"ITCH",29,25,4,0,1,4,"coding"
"ITGB5",26,16,10,0,1,4,"coding"
"KPNA2",55,53,2,0,1,4,"coding"
"KPNB1",86,74,12,0,1,4,"coding"
"MAD1L1",8,6,2,0,1,4,"coding"
"MAGEA11",8,4,4,0,1,4,"coding"
"MAP3K7",69,62,7,0,1,4,"coding"
"MED1",53,47,6,0,1,4,"coding"
"MEGF10",5,4,1,0,1,4,"coding"
"MEOX2",18,17,1,0,1,4,"coding"
"MMP14",33,24,9,0,1,4,"coding"
"MMP2",59,42,17,0,1,4,"coding"
"MPP3",13,12,1,0,1,4,"coding"
"NCF4",6,5,1,0,1,4,"coding"
"NEUROD1",31,27,4,0,1,4,"coding"
"NFATC2",38,32,6,0,1,4,"coding"
"PAK1",16,15,1,0,1,4,"coding"
"PAX3",29,28,1,0,1,4,"coding"
"PAX6",26,24,2,0,1,4,"coding"
"PDCD6IP",38,27,11,0,1,4,"coding"
"PDLIM7",14,10,4,0,1,4,"coding"
"PIK3R2",13,8,5,0,1,4,"coding"
"PKN1",19,16,3,0,1,4,"coding"
"PLAU",18,14,4,0,1,4,"coding"
"PRKACA",29,13,16,0,1,4,"coding"
"PRKCA",120,65,55,0,1,4,"coding"
"RAF1",48,38,10,0,1,4,"coding"
"RPS6KA5",71,66,5,0,1,4,"coding"
"SAFB",26,20,6,0,1,4,"coding"
"SCMH1",6,5,1,0,1,4,"coding"
"SDCBP2",2,1,1,0,1,4,"coding"
"SFPQ",229,60,169,0,1,4,"coding"
"SGSM2",33,29,4,0,1,4,"coding"
"SHC1",47,30,17,0,1,4,"coding"
"SIAH1",31,29,2,0,1,4,"coding"
"SMAD3",138,34,104,0,1,4,"coding"
"STX6",72,68,4,0,1,4,"coding"
"TCF3",513,23,490,0,1,4,"coding"
"TGFBR1",124,84,40,0,1,4,"coding"
"TGFBR2",111,99,12,0,1,4,"coding"
"TMPO",47,43,4,0,1,4,"coding"
"TNFRSF1A",34,15,19,0,1,4,"coding"
"TRAF3",43,38,5,0,1,4,"coding"
"TRAF6",77,50,27,0,1,4,"coding"
"TRIM23",28,25,3,0,1,4,"coding"
"TRIM39",11,10,1,0,1,4,"coding"
"UBE3A",55,50,5,0,1,4,"coding"
"WBP11",23,18,5,0,1,4,"coding"
"WT1",30,26,4,0,1,4,"coding"
"XRCC6",67,60,7,0,1,4,"coding"
"XRN2",19,15,4,0,1,4,"coding"
"ZFYVE9",42,39,3,0,1,4,"coding"
"ADAM10",51,49,2,0,1,3,"coding"
"ALB",6,4,2,0,1,3,"coding"
"APPL1",47,41,6,0,1,3,"coding"
"ASF1A",38,37,1,0,1,3,"coding"
"B2M",40,37,3,0,1,3,"coding"
"BIRC2",28,17,11,0,1,3,"coding"
"BLOC1S2",24,23,1,0,1,3,"coding"
"CASP1",20,12,8,0,1,3,"coding"
"CASP9",21,17,4,0,1,3,"coding"
"CD3E",18,13,5,0,1,3,"coding"
"CD5",15,12,3,0,1,3,"coding"
"CDC37",45,40,5,0,1,3,"coding"
"CHMP2A",12,10,2,0,1,3,"coding"
"COPS6",53,36,17,0,1,3,"coding"
"CSNK2A1",141,119,22,0,1,3,"coding"
"CTGF",44,42,2,0,1,3,"coding"
"CTNNB1",112,95,17,0,1,3,"coding"
"DLG3",25,17,8,0,1,3,"coding"
"DNMT3B",33,18,15,0,1,3,"coding"
"E2F3",218,109,109,0,1,3,"coding"
"EFEMP2",21,18,3,0,1,3,"coding"
"EFNA3",31,30,1,0,1,3,"coding"
"FES",10,8,2,0,1,3,"coding"
"FGFR1",43,39,4,0,1,3,"coding"
"GNAI2",44,36,8,0,1,3,"coding"
"GOPC",32,27,5,0,1,3,"coding"
"GP1BA",5,4,1,0,1,3,"coding"
"GRK6",28,23,5,0,1,3,"coding"
"GTF2E2",14,11,3,0,1,3,"coding"
"HEXDC",5,3,2,0,1,3,"coding"
"HSP90AA1",84,66,18,0,1,3,"coding"
"HSP90B1",53,49,4,0,1,3,"coding"
"ICAM3",6,4,2,0,1,3,"coding"
"ILK",32,23,9,0,1,3,"coding"
"KCNA3",7,5,2,0,1,3,"coding"
"KIAA1279",24,20,4,0,1,3,"coding"
"LCP2",25,17,8,0,1,3,"coding"
"LGALS3",16,13,3,0,1,3,"coding"
"MAP3K2",100,98,2,0,1,3,"coding"
"MAPK8",98,91,7,0,1,3,"coding"
"MBD3",459,36,423,0,1,3,"coding"
"MBP",18,8,10,0,1,3,"coding"
"MDM2",113,107,6,0,1,3,"coding"
"MELK",53,52,1,0,1,3,"coding"
"PCYT2",15,14,1,0,1,3,"coding"
"PDCD10",30,29,1,0,1,3,"coding"
"PHYHIP",33,28,5,0,1,3,"coding"
"PIAS4",47,45,2,0,1,3,"coding"
"PICK1",17,6,11,0,1,3,"coding"
"PITX1",13,12,1,0,1,3,"coding"
"PML",19,13,6,0,1,3,"coding"
"PNKP",6,4,2,0,1,3,"coding"
"PPP2CA",69,62,7,0,1,3,"coding"
"PRKAR2A",71,65,6,0,1,3,"coding"
"PRKCG",12,5,7,0,1,3,"coding"
"PSMD4",12,10,2,0,1,3,"coding"
"PTGES3",33,32,1,0,1,3,"coding"
"RAB11A",46,43,3,0,1,3,"coding"
"RAD23A",21,17,4,0,1,3,"coding"
"RANBP10",14,13,1,0,1,3,"coding"
"RINT1",9,7,2,0,1,3,"coding"
"SERPING1",26,22,4,0,1,3,"coding"
"SH3GL2",22,20,2,0,1,3,"coding"
"SKIL",122,98,24,0,1,3,"coding"
"SLC9A3R1",27,18,9,0,1,3,"coding"
"STX4",36,30,6,0,1,3,"coding"
"SUMO1",70,66,4,0,1,3,"coding"
"TAF4",31,27,4,0,1,3,"coding"
"TNNT1",11,6,5,0,1,3,"coding"
"TRADD",17,9,8,0,1,3,"coding"
"TRAF4",27,23,4,0,1,3,"coding"
"TRAF5",17,15,2,0,1,3,"coding"
"TRIP6",20,14,6,0,1,3,"coding"
"TUBB2B",10,7,3,0,1,3,"coding"
"UPF1",29,24,5,0,1,3,"coding"
"VTN",13,4,9,0,1,3,"coding"
"WIPF1",31,27,4,0,1,3,"coding"
"XAB2",8,4,4,0,1,3,"coding"
"XRCC5",51,45,6,0,1,3,"coding"
"YWHAZ",171,126,45,0,1,3,"coding"
"ZAP70",32,4,28,0,1,3,"coding"
"ZBTB43",61,60,1,0,1,3,"coding"
"AKT1",79,53,26,0,1,2,"coding"
"ANXA7",56,46,10,0,1,2,"coding"
"APPBP2",46,43,3,0,1,2,"coding"
"ARIH2",37,36,1,0,1,2,"coding"
"ARRB2",32,24,8,0,1,2,"coding"
"BAIAP2",15,10,5,0,1,2,"coding"
"BDNF",23,21,2,0,1,2,"coding"
"BMI1",44,41,3,0,1,2,"coding"
"BMP4",12,10,2,0,1,2,"coding"
"C11orf58",32,29,3,0,1,2,"coding"
"CALCOCO2",37,30,7,0,1,2,"coding"
"CALR",64,56,8,0,1,2,"coding"
"CASP7",23,21,2,0,1,2,"coding"
"CCL21",4,2,2,0,1,2,"coding"
"CCR3",11,5,6,0,1,2,"coding"
"CD28",45,33,12,0,1,2,"coding"
"CD2AP",97,93,4,0,1,2,"coding"
"CD9",5,4,1,0,1,2,"coding"
"CDH2",43,38,5,0,1,2,"coding"
"CDK2",94,87,7,0,1,2,"coding"
"CDK5",33,27,6,0,1,2,"coding"
"CPE",41,38,3,0,1,2,"coding"
"CREB1",438,81,357,0,1,2,"coding"
"CRY1",8,5,3,0,1,2,"coding"
"CTTN",36,32,4,0,1,2,"coding"
"DAG1",41,37,4,0,1,2,"coding"
"DAXX",19,16,3,0,1,2,"coding"
"DCN",21,14,7,0,1,2,"coding"
"DPPA4",7,4,3,0,1,2,"coding"
"E2F6",451,40,411,0,1,2,"coding"
"EDA",5,4,1,0,1,2,"coding"
"EFNA4",7,6,1,0,1,2,"coding"
"EFNB2",52,46,6,0,1,2,"coding"
"EMD",23,20,3,0,1,2,"coding"
"GABARAP",22,19,3,0,1,2,"coding"
"GATA1",438,4,434,0,1,2,"coding"
"GBP2",17,11,6,0,1,2,"coding"
"GDI2",27,26,1,0,1,2,"coding"
"GNA12",27,21,6,0,1,2,"coding"
"GNAI1",33,26,7,0,1,2,"coding"
"GNAO1",25,18,7,0,1,2,"coding"
"GNB5",37,36,1,0,1,2,"coding"
"GRAP2",47,41,6,0,1,2,"coding"
"GRASP",9,8,1,0,1,2,"coding"
"GRK5",33,27,6,0,1,2,"coding"
"GSK3B",139,103,36,0,1,2,"coding"
"GTF2E1",24,23,1,0,1,2,"coding"
"GTF2H1",40,36,4,0,1,2,"coding"
"HDHD2",11,9,2,0,1,2,"coding"
"HNRNPK",53,42,11,0,1,2,"coding"
"HRAS",46,25,21,0,1,2,"coding"
"IGSF21",9,6,3,0,1,2,"coding"
"IL12B",6,5,1,0,1,2,"coding"
"IL21",2,1,1,0,1,2,"coding"
"IL2RG",10,8,2,0,1,2,"coding"
"KCNA2",10,8,2,0,1,2,"coding"
"LCK",63,34,29,0,1,2,"coding"
"LSM5",15,10,5,0,1,2,"coding"
"MAPK14",94,83,11,0,1,2,"coding"
"MAPK3",49,38,11,0,1,2,"coding"
"MAPK8IP2",31,21,10,0,1,2,"coding"
"MMP1",14,11,3,0,1,2,"coding"
"MRFAP1",28,26,2,0,1,2,"coding"
"NMI",17,16,1,0,1,2,"coding"
"NOV",15,10,5,0,1,2,"coding"
"NR0B2",6,4,2,0,1,2,"coding"
"NR1D2",40,38,2,0,1,2,"coding"
"NR1H3",65,10,55,0,1,2,"coding"
"NUDT21",52,42,10,0,1,2,"coding"
"PDPK1",80,68,12,0,1,2,"coding"
"PLEKHF2",40,38,2,0,1,2,"coding"
"PLK1",56,37,19,0,1,2,"coding"
"PPP1R8",16,13,3,0,1,2,"coding"
"PPP2CB",24,23,1,0,1,2,"coding"
"PSMA1",16,10,6,0,1,2,"coding"
"PTPN6",57,15,42,0,1,2,"coding"
"RAB1A",50,48,2,0,1,2,"coding"
"RAB3A",4,2,2,0,1,2,"coding"
"RAP1A",69,55,14,0,1,2,"coding"
"RASA1",64,45,19,0,1,2,"coding"
"RPL8",20,16,4,0,1,2,"coding"
"SIX5",119,35,84,0,1,2,"coding"
"SMAD5",65,56,9,0,1,2,"coding"
"SNAP23",41,35,6,0,1,2,"coding"
"SNRPD2",20,12,8,0,1,2,"coding"
"STC2",64,62,2,0,1,2,"coding"
"STK11",40,35,5,0,1,2,"coding"
"SYT1",29,25,4,0,1,2,"coding"
"TAF9",19,13,6,0,1,2,"coding"
"TGFB1",26,14,12,0,1,2,"coding"
"TICAM2",12,7,5,0,1,2,"coding"
"TNIP2",31,29,2,0,1,2,"coding"
"TRAF1",58,46,12,0,1,2,"coding"
"TUBB3",8,5,3,0,1,2,"coding"
"UBQLN1",52,45,7,0,1,2,"coding"
"VIM",78,62,16,0,1,2,"coding"
"VIPR1",9,8,1,0,1,2,"coding"
"YES1",55,49,6,0,1,2,"coding"
"YWHAB",108,86,22,0,1,2,"coding"
"ADM",40,38,2,0,1,1,"coding"
"AKAP10",33,28,5,0,1,1,"coding"
"ARHGDIA",77,75,2,0,1,1,"coding"
"ARRB1",40,30,10,0,1,1,"coding"
"ASGR1",17,15,2,0,1,1,"coding"
"ATXN1L",80,71,9,0,1,1,"coding"
"BAD",24,14,10,0,1,1,"coding"
"BCL2A1",6,4,2,0,1,1,"coding"
"BCL2L1",42,37,5,0,1,1,"coding"
"BLNK",18,13,5,0,1,1,"coding"
"C8orf33",43,39,4,0,1,1,"coding"
"CASP3",102,67,35,0,1,1,"coding"
"CCDC90B",15,13,2,0,1,1,"coding"
"CCL19",7,4,3,0,1,1,"coding"
"CCR5",43,35,8,0,1,1,"coding"
"CDC20",19,15,4,0,1,1,"coding"
"CDC25A",81,78,3,0,1,1,"coding"
"CDC34",27,25,2,0,1,1,"coding"
"CDK2AP2",11,9,2,0,1,1,"coding"
"CDK4",74,60,14,0,1,1,"coding"
"CDKN1A",83,74,9,0,1,1,"coding"
"CFL1",23,19,4,0,1,1,"coding"
"CHFR",13,10,3,0,1,1,"coding"
"CRK",142,119,23,0,1,1,"coding"
"CRKL",138,121,17,0,1,1,"coding"
"CSNK2A2",21,17,4,0,1,1,"coding"
"CTSD",12,9,3,0,1,1,"coding"
"CTSG",12,8,4,0,1,1,"coding"
"DIABLO",28,25,3,0,1,1,"coding"
"DLG4",34,16,18,0,1,1,"coding"
"DPPA2",2,1,1,0,1,1,"coding"
"DVL3",35,33,2,0,1,1,"coding"
"ECH1",11,9,2,0,1,1,"coding"
"EDN3",7,6,1,0,1,1,"coding"
"EEF1G",35,16,19,0,1,1,"coding"
"EFNA5",49,48,1,0,1,1,"coding"
"EXOSC10",24,19,5,0,1,1,"coding"
"EXOSC4",16,7,9,0,1,1,"coding"
"EZR",25,20,5,0,1,1,"coding"
"FHL3",16,15,1,0,1,1,"coding"
"FRS2",93,87,6,0,1,1,"coding"
"GAPDH",56,39,17,0,1,1,"coding"
"GATA2",262,20,242,0,1,1,"coding"
"GIPC1",27,19,8,0,1,1,"coding"
"GNA13",69,56,13,0,1,1,"coding"
"GNAQ",50,37,13,0,1,1,"coding"
"GNB2",31,26,5,0,1,1,"coding"
"GOLM1",26,25,1,0,1,1,"coding"
"GOT2",16,12,4,0,1,1,"coding"
"HCK",39,28,11,0,1,1,"coding"
"HDAC3",16,14,2,0,1,1,"coding"
"HMOX2",24,16,8,0,1,1,"coding"
"ID3",36,32,4,0,1,1,"coding"
