CDH1	0.994728460820383
GATA3	0.989483080662221
DMD	0.983269676492671
APOB	0.974803375487079
PIK3R1	0.962960224752329
ACTN2	0.947567709702866
CENPE	0.944903070216121
ASPM	0.942790252909948
MYB	0.940337371221556
GLI2	0.938935691486578
STAT4	0.937729150904964
CNTN1	0.929924242424242
JAK3	0.928975450463584
ESR1	0.928053204353083
AR	0.92472260497498
FN1	0.924430818145688
IQGAP3	0.924138287427006
KIF4A	0.924053704302815
E2F1	0.922547456890306
GRIA1	0.91977096222193
IL6ST	0.919398212079366
ERBB4	0.915767256679618
EGFR	0.915395405926705
C3	0.915162138475022
CAV1	0.914702778754836
AURKA	0.911305268731798
FBN1	0.910506863780359
IL12RB2	0.91034301254496
AURKB	0.910082672803205
IL12RB1	0.909856781802864
EGF	0.908692219980703
FOXM1	0.908418740849195
PTCH1	0.908131147540984
COL1A2	0.906106219823914
ITGB4	0.905538889295383
MAP3K1	0.903726411591866
KIF15	0.903641699138885
IL2RB	0.901465729051936
IRS1	0.900254408281428
ITK	0.897938406719267
NCOA2	0.897559366754617
GRIK1	0.896811951332204
TGFBR2	0.89655752882754
COL6A1	0.895548811330298
COL11A1	0.895514480809984
JUN	0.895354721182067
PDGFRA	0.893566164265321
CCNB1	0.893343179660302
LCK	0.892733915161356
PTPRC	0.892035966602441
STAT1	0.891144227475163
CASC5	0.890899449857493
CD3G	0.890062361697847
ACTA1	0.888810625880459
ADAM12	0.887518046987794
CD8B	0.887463380139408
MMRN1	0.886283891547049
PPARG	0.885782070835452
BUB1B	0.884086612820072
KLHL13	0.883892488293027
PRKCA	0.883544087491456
COL17A1	0.882830478138584
CAMK2B	0.882805907172996
GLI1	0.882526938516797
PRKCQ	0.880774278215223
MKI67	0.879493344279599
COL1A1	0.878962752004797
BUB1	0.877279246056136
IL2RA	0.873296725645719
MAPK10	0.872773536895674
AGT	0.872638634978672
CAMK2A	0.872043918918919
SPAG5	0.871405071189517
IGF1R	0.8712671862685
ITGB3	0.870543615676359
TAT	0.870429654591407
EGR1	0.868802825785291
IL7R	0.868676619799971
FOS	0.868046894487403
MYC	0.867665418227216
KIF20A	0.867406233491812
GNAI1	0.866600174541828
NPY2R	0.86590541632983
IFNG	0.864894795127353
EXO1	0.864741106023248
CD3E	0.864729458917836
IL12B	0.864423676012461
CCND1	0.861371300112402
CDK6	0.860998990918264
GNAO1	0.859190031152648
CCNA2	0.859030287922224
APOA1	0.858849823777186
HMMR	0.858362935530194
IL27RA	0.85678201566052
ADH1C	0.855839255944547
ALDH1L1	0.855467869222097
CDC6	0.855286473715298
AGTR1	0.852350181464105
CDCA8	0.85201346465528
ALB	0.851358277806253
SMYD1	0.850949334957864
CHRNA1	0.850694796632518
IL2RG	0.8498801564274
FCER1A	0.849720764934845
AMHR2	0.849345794392523
IL18	0.848688837536421
PPEF1	0.848459176109287
KIF2C	0.844285893103017
ZAP70	0.843555223136375
CALML5	0.843429261420809
ESPL1	0.842394720301697
GPC3	0.842131851477646
BMP2	0.840843839720384
C2	0.840746624305004
SH3GL2	0.839528742636604
NFATC2	0.839441535776614
EGR2	0.839082398583116
KIF14	0.836802114304592
IL27	0.836268491496427
RAD51	0.836184292670745
COL10A1	0.835492095869454
ADCY5	0.835216625972404
TF	0.834888223904242
CPA1	0.833730226228951
MMP11	0.831546134663342
COL5A1	0.829184925503944
DCN	0.828435266084194
CDC20	0.828361003620023
MYOC	0.82753006012024
BMPR1B	0.826555652936021
ACACB	0.82556621445195
GNA14	0.824506620034974
CLCA4	0.824256430868167
CD36	0.823945147679325
CCNE2	0.822919841511734
ACVR1C	0.821755303106464
CDC25C	0.821558259540039
CD19	0.821184051550544
BLM	0.819707919301415
RARB	0.816908555769816
ACTG2	0.816521048451152
HLA-F	0.813500758469577
EDNRB	0.811983054266694
CDH2	0.811887741593858
FIGF	0.811586528277907
COMP	0.811047389073347
CACNA1C	0.810456291576876
BMX	0.80953385361738
ADORA2A	0.808507047008186
CDH12	0.806300268096515
EEF1A2	0.804790314090191
GPD1	0.804364183596689
AMH	0.803892215568862
ETV4	0.803542472246476
GFAP	0.80233142397749
F2RL2	0.802252435064935
C6	0.801606683804627
SALL4	0.80071204543528
RRM2	0.800448989773011
ITGA6	0.799757893674972
CCL2	0.798718431963815
ACAN	0.797307535404161
CIT	0.796101113967438
COL14A1	0.79599410057567
CEP55	0.795732862012372
PIGR	0.795100548446069
KPNA2	0.794812333590999
SCN2A	0.793757394390702
COL2A1	0.792302297036647
DSG1	0.792202572347267
CHRM1	0.791398756192685
GATA2	0.789978810918609
PCK1	0.789898281304805
HIF3A	0.789647139041991
FGF10	0.789409492834638
ONECUT2	0.787241562113448
CTTNBP2	0.78704616571649
DST	0.784994865744685
KLK11	0.784522804054054
NUSAP1	0.783892448800101
AKR1C1	0.782175315156845
COL4A6	0.781346035648433
CDKN2A	0.781035558328135
CPEB1	0.780351195882531
COL4A3	0.780077297095125
ASF1B	0.776821357285429
LHX2	0.776597896440129
ANGPTL1	0.776280052308621
RBP4	0.775558606915491
KIFC1	0.775477707006369
DTL	0.773016864459713
ANLN	0.772930554383596
TRPM6	0.772202486678508
KIT	0.772158237356034
FADS2	0.770478626233102
COL9A1	0.770385556510813
UBE2T	0.770363599431241
NCAPH	0.769752358490566
MASP1	0.769735493131023
TNXB	0.767152843704151
FHL2	0.767039459801646
CALML6	0.766079680279755
C7	0.765890172291411
ABCB1	0.765821978861582
CLCA2	0.765291607396871
GHR	0.76365868631062
TFR2	0.762334485957662
CD40LG	0.762272614004485
CPB1	0.762222222222222
BMP5	0.761809297080566
PITX1	0.761698701821475
COL6A3	0.761203585147247
MAG	0.760663507109005
DIAPH3	0.760195110884238
BNC1	0.759959228743736
CENPF	0.759619896762084
GABRA2	0.757870229780342
CIDEA	0.757777590422393
GRIA4	0.757716749886518
NLRP2	0.757341259673038
HOXC11	0.757196495619524
CLDN10	0.757164556962025
C4BPA	0.756881892415186
KLF15	0.756485230169441
ANGPT1	0.756459834768852
UGT8	0.756246705324196
EBF1	0.75587886990357
CDH15	0.753442557040909
TPX2	0.752978554408261
KIF11	0.752476302055597
FHL1	0.751839381469011
DOK2	0.751020755358966
UNC13A	0.750780250703505
EDAR	0.75030193236715
CRABP1	0.75010056315366
CHRDL1	0.749494268374916
