"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"RHOA",24,9,15,0,1,7,"coding"
"SMAD2",40,7,33,0,1,7,"coding"
"SOCS6",12,7,5,0,1,7,"coding"
"SPRED1",10,8,2,0,1,7,"coding"
"TCERG1",15,12,3,0,1,7,"coding"
"TRIM24",14,7,7,0,1,7,"coding"
"VAV1",23,20,3,0,1,7,"coding"
"WRN",7,5,2,0,1,7,"coding"
"WWP1",6,3,3,0,1,7,"coding"
"ACTN1",11,7,4,0,1,6,"coding"
"AP2A1",2,1,1,0,1,6,"coding"
"ARHGEF11",9,5,4,0,1,6,"coding"
"ATF7IP",31,12,19,0,1,6,"coding"
"AURKA",4,1,3,0,1,6,"coding"
"BLK",4,2,2,0,1,6,"coding"
"CCNT1",12,11,1,0,1,6,"coding"
"CLTC",18,8,10,0,1,6,"coding"
"COL4A3",4,3,1,0,1,6,"coding"
"CSE1L",8,6,2,0,1,6,"coding"
"EBF1",9,3,6,0,1,6,"coding"
"FLI1",17,6,11,0,1,6,"coding"
"GNAZ",5,4,1,0,1,6,"coding"
"HGS",19,8,11,0,1,6,"coding"
"HSPD1",3,1,2,0,1,6,"coding"
"KAT2B",32,27,5,0,1,6,"coding"
"LYN",56,27,29,0,1,6,"coding"
"MAPK6",55,30,25,0,1,6,"coding"
"MYBL2",4,1,3,0,1,6,"coding"
"NCOA2",26,13,13,0,1,6,"coding"
"NEDD4",15,12,3,0,1,6,"coding"
"NEK9",2,1,1,0,1,6,"coding"
"NFKB2",13,6,7,0,1,6,"coding"
"PIK3R3",5,2,3,0,1,6,"coding"
"POLA2",3,1,2,0,1,6,"coding"
"PPP3CA",6,2,4,0,1,6,"coding"
"PRKD1",8,4,4,0,1,6,"coding"
"RBL1",21,16,5,0,1,6,"coding"
"SMURF2",24,11,13,0,1,6,"coding"
"SP1",70,25,45,0,1,6,"coding"
"STAU1",11,6,5,0,1,6,"coding"
"STUB1",12,1,11,0,1,6,"coding"
"TARBP2",5,3,2,0,1,6,"coding"
"UBQLN4",20,12,8,0,1,6,"coding"
"USP7",18,15,3,0,1,6,"coding"
"VCL",49,24,25,0,1,6,"coding"
"WAS",19,10,9,0,1,6,"coding"
"ACTB",23,14,9,0,1,5,"coding"
"ANXA1",7,3,4,0,1,5,"coding"
"BRF1",9,4,5,0,1,5,"coding"
"CSF2RB",16,6,10,0,1,5,"coding"
"DIS3",5,3,2,0,1,5,"coding"
"E2F1",22,8,14,0,1,5,"coding"
"EED",7,4,3,0,1,5,"coding"
"EGFR",60,29,31,0,1,5,"coding"
"EPHA4",5,1,4,0,1,5,"coding"
"ERCC3",6,4,2,0,1,5,"coding"
"FCGR1A",5,2,3,0,1,5,"coding"
"GOLGA2",6,1,5,0,1,5,"coding"
"HDAC1",28,19,9,0,1,5,"coding"
"HK3",2,1,1,0,1,5,"coding"
"HLA-A",8,5,3,0,1,5,"coding"
"IRS1",18,11,7,0,1,5,"coding"
"ITGB1",46,20,26,0,1,5,"coding"
"ITGB7",8,3,5,0,1,5,"coding"
"LRSAM1",4,1,3,0,1,5,"coding"
"LUC7L2",19,13,6,0,1,5,"coding"
"MMP3",7,5,2,0,1,5,"coding"
"NCOA1",39,22,17,0,1,5,"coding"
"PKD2",9,8,1,0,1,5,"coding"
"PNN",9,4,5,0,1,5,"coding"
"PRKG1",17,8,9,0,1,5,"coding"
"PRPF40A",39,24,15,0,1,5,"coding"
"PTGDS",3,2,1,0,1,5,"coding"
"RAD23B",5,4,1,0,1,5,"coding"
"SOS1",27,12,15,0,1,5,"coding"
"SOX10",5,2,3,0,1,5,"coding"
"SYK",27,8,19,0,1,5,"coding"
"TEAD1",16,14,2,0,1,5,"coding"
"TLE2",4,3,1,0,1,5,"coding"
"TOP1",11,9,2,0,1,5,"coding"
"TRIM37",11,7,4,0,1,5,"coding"
"TRPC3",7,4,3,0,1,5,"coding"
"ZNF417",3,1,2,0,1,5,"coding"
"AP2B1",7,1,6,0,1,4,"coding"
"APEX1",7,3,4,0,1,4,"coding"
"ARNT",18,9,9,0,1,4,"coding"
"BCL6",6,3,3,0,1,4,"coding"
"BRD7",7,6,1,0,1,4,"coding"
"BUB1",7,2,5,0,1,4,"coding"
"CANX",12,7,5,0,1,4,"coding"
"CAV1",43,26,17,0,1,4,"coding"
"CBL",45,20,25,0,1,4,"coding"
"CBX5",21,17,4,0,1,4,"coding"
"CCNA2",16,13,3,0,1,4,"coding"
"CD4",22,10,12,0,1,4,"coding"
"COL2A1",6,3,3,0,1,4,"coding"
"CPNE4",2,1,1,0,1,4,"coding"
"CSNK1A1",11,6,5,0,1,4,"coding"
"EEF1D",11,8,3,0,1,4,"coding"
"ETS1",27,11,16,0,1,4,"coding"
"FAM46A",3,2,1,0,1,4,"coding"
"FGFR3",4,1,3,0,1,4,"coding"
"GNA11",8,4,4,0,1,4,"coding"
"HAND2",7,2,5,0,1,4,"coding"
"HIPK3",17,13,4,0,1,4,"coding"
"INPP5D",12,5,7,0,1,4,"coding"
"ITCH",5,3,2,0,1,4,"coding"
"KPNA2",8,7,1,0,1,4,"coding"
"KPNB1",26,14,12,0,1,4,"coding"
"KRT18",13,8,5,0,1,4,"coding"
"MAP3K7",28,20,8,0,1,4,"coding"
"MCM3",10,3,7,0,1,4,"coding"
"MEGF10",4,3,1,0,1,4,"coding"
"MEOX2",2,1,1,0,1,4,"coding"
"MMP2",27,12,15,0,1,4,"coding"
"NCF4",4,3,1,0,1,4,"coding"
"NSF",7,1,6,0,1,4,"coding"
"PAX2",2,1,1,0,1,4,"coding"
"PAX3",2,1,1,0,1,4,"coding"
"PDCD6IP",15,4,11,0,1,4,"coding"
"PDLIM7",6,3,3,0,1,4,"coding"
"PKN1",9,7,2,0,1,4,"coding"
"PLAU",11,7,4,0,1,4,"coding"
"PRKCA",46,12,34,0,1,4,"coding"
"PRLR",8,2,6,0,1,4,"coding"
"PTCD3",3,2,1,0,1,4,"coding"
"RAF1",27,13,14,0,1,4,"coding"
"RDH11",3,1,2,0,1,4,"coding"
"RPS6KA5",14,9,5,0,1,4,"coding"
"SAFB",15,9,6,0,1,4,"coding"
"SCMH1",4,3,1,0,1,4,"coding"
"SFPQ",8,3,5,0,1,4,"coding"
"SH3GL1",13,8,5,0,1,4,"coding"
"SIAH1",8,6,2,0,1,4,"coding"
"SLC9A1",2,1,1,0,1,4,"coding"
"SMAD3",39,13,26,0,1,4,"coding"
"SNAP25",4,3,1,0,1,4,"coding"
"SYNJ1",6,1,5,0,1,4,"coding"
"TCF3",12,2,10,0,1,4,"coding"
"TGFBR1",50,18,32,0,1,4,"coding"
"TGFBR2",24,14,10,0,1,4,"coding"
"TLE1",9,8,1,0,1,4,"coding"
"TRAF3",7,3,4,0,1,4,"coding"
"TRAF6",36,11,25,0,1,4,"coding"
"TRIM23",8,5,3,0,1,4,"coding"
"TTF2",8,3,5,0,1,4,"coding"
"U2AF2",6,5,1,0,1,4,"coding"
"UBE3A",15,13,2,0,1,4,"coding"
"WBP11",5,2,3,0,1,4,"coding"
"ZFYVE9",14,8,6,0,1,4,"coding"
"APPL1",5,1,4,0,1,3,"coding"
"AURKB",7,6,1,0,1,3,"coding"
"B2M",9,7,2,0,1,3,"coding"
"BIRC2",14,4,10,0,1,3,"coding"
"CASP2",7,2,5,0,1,3,"coding"
"CD3E",9,6,3,0,1,3,"coding"
"CD5",12,10,2,0,1,3,"coding"
"CD8A",10,4,6,0,1,3,"coding"
"CDC37",31,25,6,0,1,3,"coding"
"CDX2",3,1,2,0,1,3,"coding"
"CHMP2A",3,1,2,0,1,3,"coding"
"COIL",18,14,4,0,1,3,"coding"
"COPB1",9,3,6,0,1,3,"coding"
"COPS6",30,18,12,0,1,3,"coding"
"CSNK2A1",46,27,19,0,1,3,"coding"
"CTGF",13,11,2,0,1,3,"coding"
"CTNNB1",51,35,16,0,1,3,"coding"
"CXCR4",15,5,10,0,1,3,"coding"
"DNMT3B",6,2,4,0,1,3,"coding"
"DRD2",6,1,5,0,1,3,"coding"
"E2F3",14,7,7,0,1,3,"coding"
"EFEMP2",10,6,4,0,1,3,"coding"
"EFNA1",6,3,3,0,1,3,"coding"
"ETF1",4,3,1,0,1,3,"coding"
"FGFR1",4,2,2,0,1,3,"coding"
"GNAI2",21,14,7,0,1,3,"coding"
"GRK6",4,2,2,0,1,3,"coding"
"HEXDC",2,1,1,0,1,3,"coding"
"HSP90AA1",29,11,18,0,1,3,"coding"
"ICAM3",6,3,3,0,1,3,"coding"
"IFNAR1",12,5,7,0,1,3,"coding"
"ILK",10,3,7,0,1,3,"coding"
"IRF4",10,5,5,0,1,3,"coding"
"ITGA2B",3,2,1,0,1,3,"coding"
"JUN",18,5,13,0,1,3,"coding"
"KCNA3",3,1,2,0,1,3,"coding"
"KIAA1279",6,2,4,0,1,3,"coding"
"LCP2",24,16,8,0,1,3,"coding"
"MAP3K2",14,12,2,0,1,3,"coding"
"MAPK8",34,28,6,0,1,3,"coding"
"MCRS1",11,9,2,0,1,3,"coding"
"MDM2",20,9,11,0,1,3,"coding"
"MELK",6,5,1,0,1,3,"coding"
"MID2",2,1,1,0,1,3,"coding"
"MITF",17,9,8,0,1,3,"coding"
"PHYHIP",5,1,4,0,1,3,"coding"
"PICK1",8,2,6,0,1,3,"coding"
"PML",10,5,5,0,1,3,"coding"
"PPP2CA",12,4,8,0,1,3,"coding"
"PRKAR2A",16,11,5,0,1,3,"coding"
"PSEN1",12,4,8,0,1,3,"coding"
"PSMD4",5,4,1,0,1,3,"coding"
"PUF60",6,4,2,0,1,3,"coding"
"RAD23A",11,7,4,0,1,3,"coding"
"RBP1",2,1,1,0,1,3,"coding"
"RCC1",5,4,1,0,1,3,"coding"
"RINT1",4,2,2,0,1,3,"coding"
"RNF2",11,7,4,0,1,3,"coding"
"SDC1",4,1,3,0,1,3,"coding"
"SNUPN",4,2,2,0,1,3,"coding"
"SNX9",4,3,1,0,1,3,"coding"
"SPI1",30,13,17,0,1,3,"coding"
"TLR1",5,1,4,0,1,3,"coding"
"TLR2",6,5,1,0,1,3,"coding"
"TNNT1",12,5,7,0,1,3,"coding"
"TRIM32",4,3,1,0,1,3,"coding"
"TRIP6",8,4,4,0,1,3,"coding"
"TXK",5,2,3,0,1,3,"coding"
"XAB2",7,2,5,0,1,3,"coding"
"XRCC5",13,7,6,0,1,3,"coding"
"YTHDC1",5,4,1,0,1,3,"coding"
"YWHAZ",33,6,27,0,1,3,"coding"
"ZAP70",22,2,20,0,1,3,"coding"
"ZBTB43",2,1,1,0,1,3,"coding"
"AKT1",10,4,6,0,1,2,"coding"
"ANXA7",26,17,9,0,1,2,"coding"
"APPBP2",3,1,2,0,1,2,"coding"
"ARF1",2,1,1,0,1,2,"coding"
"ARRB2",11,8,3,0,1,2,"coding"
"BAIAP2",5,3,2,0,1,2,"coding"
"BATF3",4,3,1,0,1,2,"coding"
"BMI1",5,3,2,0,1,2,"coding"
"BRMS1",4,1,3,0,1,2,"coding"
"C11orf58",4,2,2,0,1,2,"coding"
"C6orf47",2,1,1,0,1,2,"coding"
"CALCOCO2",6,3,3,0,1,2,"coding"
"CALR",11,3,8,0,1,2,"coding"
"CASP7",11,7,4,0,1,2,"coding"
"CCR3",13,5,8,0,1,2,"coding"
"CD2AP",10,7,3,0,1,2,"coding"
"CD48",7,2,5,0,1,2,"coding"
"CDH2",9,6,3,0,1,2,"coding"
"CDK2",43,36,7,0,1,2,"coding"
"CDK5",14,11,3,0,1,2,"coding"
"CDK6",8,4,4,0,1,2,"coding"
"CDKN2A",12,11,1,0,1,2,"coding"
"CREB1",20,8,12,0,1,2,"coding"
"CRY1",6,2,4,0,1,2,"coding"
"CTSB",7,4,3,0,1,2,"coding"
"DNAJA1",3,1,2,0,1,2,"coding"
"E2F6",4,3,1,0,1,2,"coding"
"EIF3F",5,3,2,0,1,2,"coding"
"EMD",8,4,4,0,1,2,"coding"
"FLOT1",5,4,1,0,1,2,"coding"
"GABPB1",4,1,3,0,1,2,"coding"
"GNA12",15,6,9,0,1,2,"coding"
"GNB1",6,3,3,0,1,2,"coding"
"GRAP2",17,12,5,0,1,2,"coding"
"GRK5",7,4,3,0,1,2,"coding"
"GSK3B",66,32,34,0,1,2,"coding"
"GSN",9,4,5,0,1,2,"coding"
"GTF2A1",12,9,3,0,1,2,"coding"
"HNRNPK",15,8,7,0,1,2,"coding"
"HOMER1",15,5,10,0,1,2,"coding"
"HRAS",33,15,18,0,1,2,"coding"
"ICAM1",12,10,2,0,1,2,"coding"
"ID2",3,2,1,0,1,2,"coding"
"IFNGR1",7,1,6,0,1,2,"coding"
"IGSF21",2,1,1,0,1,2,"coding"
"IL12B",3,2,1,0,1,2,"coding"
"IL13RA1",4,3,1,0,1,2,"coding"
"IL18",5,2,3,0,1,2,"coding"
"IL21",2,1,1,0,1,2,"coding"
"IL2RG",9,7,2,0,1,2,"coding"
"IRF8",6,3,3,0,1,2,"coding"
"KCNA2",4,3,1,0,1,2,"coding"
"KHDRBS1",14,10,4,0,1,2,"coding"
"KLF4",3,2,1,0,1,2,"coding"
"LCK",53,28,25,0,1,2,"coding"
"LDLRAP1",2,1,1,0,1,2,"coding"
"MAP2K7",11,6,5,0,1,2,"coding"
"MAPK14",29,19,10,0,1,2,"coding"
"MAPK3",16,10,6,0,1,2,"coding"
"MARK4",3,2,1,0,1,2,"coding"
"MMP1",5,4,1,0,1,2,"coding"
"NCK1",37,5,32,0,1,2,"coding"
"NEK2",5,2,3,0,1,2,"coding"
"NFIC",5,3,2,0,1,2,"coding"
"NFKBIB",12,5,7,0,1,2,"coding"
"NMI",6,5,1,0,1,2,"coding"
"NOV",7,3,4,0,1,2,"coding"
"NR1D2",5,4,1,0,1,2,"coding"
"NR1H3",11,8,3,0,1,2,"coding"
"NUDT21",16,8,8,0,1,2,"coding"
"PBX1",7,4,3,0,1,2,"coding"
"PDPK1",34,22,12,0,1,2,"coding"
"PHC1",7,5,2,0,1,2,"coding"
"PIP5K1B",2,1,1,0,1,2,"coding"
"PLCB3",6,4,2,0,1,2,"coding"
"PLK1",22,11,11,0,1,2,"coding"
"PPP1R8",8,3,5,0,1,2,"coding"
"PPP2CB",4,3,1,0,1,2,"coding"
"PPP2R1A",6,5,1,0,1,2,"coding"
"PRKCZ",21,8,13,0,1,2,"coding"
"PSMC5",10,8,2,0,1,2,"coding"
"PTPN6",40,9,31,0,1,2,"coding"
"RABAC1",19,8,11,0,1,2,"coding"
"RAP1A",12,4,8,0,1,2,"coding"
"RASA1",40,19,21,0,1,2,"coding"
"RGL1",6,4,2,0,1,2,"coding"
"RPL8",5,3,2,0,1,2,"coding"
"RUNX3",9,1,8,0,1,2,"coding"
"RXRA",8,6,2,0,1,2,"coding"
"SGK3",3,1,2,0,1,2,"coding"
"SMAD5",17,9,8,0,1,2,"coding"
"SNAP23",11,6,5,0,1,2,"coding"
"STK11",9,5,4,0,1,2,"coding"
"SYT1",6,2,4,0,1,2,"coding"
"TAF9",7,4,3,0,1,2,"coding"
"TGFB1",12,4,8,0,1,2,"coding"
"TRAF1",21,13,8,0,1,2,"coding"
"TRAP1",5,2,3,0,1,2,"coding"
"UBE2L6",3,2,1,0,1,2,"coding"
"UBQLN1",15,6,9,0,1,2,"coding"
"VIM",25,18,7,0,1,2,"coding"
"YES1",11,7,4,0,1,2,"coding"
"YWHAB",44,28,16,0,1,2,"coding"
"ZFPM1",3,2,1,0,1,2,"coding"
"AKAP10",4,1,3,0,1,1,"coding"
"ARHGDIA",10,8,2,0,1,1,"coding"
"ASGR1",4,2,2,0,1,1,"coding"
"ATXN1L",25,17,8,0,1,1,"coding"
"BAD",15,9,6,0,1,1,"coding"
"BCL2L1",6,3,3,0,1,1,"coding"
"BLNK",10,7,3,0,1,1,"coding"
"CASP3",41,17,24,0,1,1,"coding"
"CCL19",4,1,3,0,1,1,"coding"
"CCR5",20,13,7,0,1,1,"coding"
"CDC25A",11,9,2,0,1,1,"coding"
"CDKN1A",18,13,5,0,1,1,"coding"
"CFL1",7,5,2,0,1,1,"coding"
"CHFR",2,1,1,0,1,1,"coding"
"COPS7A",3,1,2,0,1,1,"coding"
"CRK",45,22,23,0,1,1,"coding"
"CSNK2A2",10,6,4,0,1,1,"coding"
"CTBP1",24,17,7,0,1,1,"coding"
"CTBP2",5,3,2,0,1,1,"coding"
"CTSD",4,1,3,0,1,1,"coding"
"CTSG",6,3,3,0,1,1,"coding"
"DIABLO",4,3,1,0,1,1,"coding"
"DLG4",20,7,13,0,1,1,"coding"
"DVL3",9,7,2,0,1,1,"coding"
"EEF1G",14,4,10,0,1,1,"coding"
"ELK4",7,6,1,0,1,1,"coding"
"EXOSC4",9,4,5,0,1,1,"coding"
"FHL3",8,7,1,0,1,1,"coding"
"GABPA",13,4,9,0,1,1,"coding"
"GAPDH",9,3,6,0,1,1,"coding"
"GGA2",6,1,5,0,1,1,"coding"
"GIPC1",8,3,5,0,1,1,"coding"
"GNA13",14,6,8,0,1,1,"coding"
"GNAI3",9,4,5,0,1,1,"coding"
"GNAQ",15,6,9,0,1,1,"coding"
"GPS1",5,2,3,0,1,1,"coding"
"H3F3A",3,2,1,0,1,1,"coding"
"HCK",23,20,3,0,1,1,"coding"
"ID3",5,3,2,0,1,1,"coding"
"IGFBP3",11,7,4,0,1,1,"coding"
"KPNA1",5,4,1,0,1,1,"coding"
"LAT",17,8,9,0,1,1,"coding"
"LDB1",3,2,1,0,1,1,"coding"
"LIMS1",13,9,4,0,1,1,"coding"
"LRPAP1",6,4,2,0,1,1,"coding"
"MAPK1",68,45,23,0,1,1,"coding"
"MAPKAPK2",5,3,2,0,1,1,"coding"
"MYC",10,3,7,0,1,1,"coding"
"MYD88",15,9,6,0,1,1,"coding"
"MYOC",2,1,1,0,1,1,"coding"
"NCK2",11,5,6,0,1,1,"coding"
"NGFR",10,5,5,0,1,1,"coding"
"NKX2-5",3,1,2,0,1,1,"coding"
"OSGEP",7,1,6,0,1,1,"coding"
"POLR3F",4,2,2,0,1,1,"coding"
"PRKCI",11,8,3,0,1,1,"coding"
"PSTPIP1",7,6,1,0,1,1,"coding"
"PTPN11",49,18,31,0,1,1,"coding"
"RABGGTB",3,2,1,0,1,1,"coding"
"RAN",5,2,3,0,1,1,"coding"
"RAP2A",11,4,7,0,1,1,"coding"
"RPP14",5,4,1,0,1,1,"coding"
"RXRB",6,3,3,0,1,1,"coding"
"SFN",6,5,1,0,1,1,"coding"
"SGTB",6,4,2,0,1,1,"coding"
"SH3GL3",4,1,3,0,1,1,"coding"
"SHH",2,1,1,0,1,1,"coding"
"SMAD1",33,11,22,0,1,1,"coding"
"SMAD7",8,3,5,0,1,1,"coding"
"SMARCD1",8,6,2,0,1,1,"coding"
"SNRNP70",14,10,4,0,1,1,"coding"
"SOX8",6,4,2,0,1,1,"coding"
"SRC",33,15,18,0,1,1,"coding"
"SRF",8,2,6,0,1,1,"coding"
"TDG",7,3,4,0,1,1,"coding"
"TGFA",5,3,2,0,1,1,"coding"
"TIRAP",7,3,4,0,1,1,"coding"
"TK1",32,19,13,0,1,1,"coding"
"TNFRSF10B",4,1,3,0,1,1,"coding"
"TNK2",9,7,2,0,1,1,"coding"
"TRAF2",60,9,51,0,1,1,"coding"
"UNC119",16,6,10,0,1,1,"coding"
"VAMP2",5,3,2,0,1,1,"coding"
"XIAP",15,7,8,0,1,1,"coding"
"YAP1",14,11,3,0,1,1,"coding"
"YWHAG",136,98,38,0,1,1,"coding"
"ZNF512B",5,1,4,0,1,1,"coding"
"ACTC1",3,1,2,0,1,NA,"coding"
"ACVR1",35,20,15,0,1,NA,"coding"
"AKAP5",8,2,6,0,1,NA,"coding"
"APOE",7,2,5,0,1,NA,"coding"
"ATP5J2",6,4,2,0,1,NA,"coding"
"BIRC5",9,7,2,0,1,NA,"coding"
"C14orf1",10,4,6,0,1,NA,"coding"
"CALM1",7,4,3,0,1,NA,"coding"
"CCDC85B",58,48,10,0,1,NA,"coding"
"CD247",19,6,13,0,1,NA,"coding"
"CDC42",24,9,15,0,1,NA,"coding"
"CIB1",6,3,3,0,1,NA,"coding"
"CLTB",5,2,3,0,1,NA,"coding"
"CNOT7",3,1,2,0,1,NA,"coding"
"CSK",19,12,7,0,1,NA,"coding"
"CSNK2B",49,20,29,0,1,NA,"coding"
"CXCL13",4,3,1,0,1,NA,"coding"
"DAZAP2",11,8,3,0,1,NA,"coding"
"DDIT3",8,5,3,0,1,NA,"coding"
"DHFR",2,1,1,0,1,NA,"coding"
"DRAP1",6,3,3,0,1,NA,"coding"
"DUSP23",10,5,5,0,1,NA,"coding"
"DYNLL1",11,6,5,0,1,NA,"coding"
"EBI3",3,2,1,0,1,NA,"coding"
"EIF3J",3,2,1,0,1,NA,"coding"
"FCER1G",7,3,4,0,1,NA,"coding"
"FOXA2",5,1,4,0,1,NA,"coding"
"FYN",69,38,31,0,1,NA,"coding"
"GADD45G",17,9,8,0,1,NA,"coding"
"GFRA1",2,1,1,0,1,NA,"coding"
"GRB2",15,6,9,0,1,NA,"coding"
"H2AFX",7,3,4,0,1,NA,"coding"
"HLA-DPA1",6,5,1,0,1,NA,"coding"
"HSPA1A",11,7,4,0,1,NA,"coding"
"HSPB1",8,5,3,0,1,NA,"coding"
"HSPBP1",3,2,1,0,1,NA,"coding"
"IKBKG",17,12,5,0,1,NA,"coding"
"KCTD13",3,1,2,0,1,NA,"coding"
"LTB",5,4,1,0,1,NA,"coding"
