"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"PARD3",14,7,7,0,1,8,"coding"
"PDGFRB",45,16,29,0,1,8,"coding"
"PLCG1",69,36,33,0,1,8,"coding"
"PLCG2",47,31,16,0,1,8,"coding"
"PLD1",23,20,3,0,1,8,"coding"
"POLR2B",11,10,1,0,1,8,"coding"
"PPL",11,8,3,0,1,8,"coding"
"PRKD2",20,16,4,0,1,8,"coding"
"PTK2",48,25,23,0,1,8,"coding"
"PTPN12",27,24,3,0,1,8,"coding"
"RAD50",9,5,4,0,1,8,"coding"
"RFC1",12,10,2,0,1,8,"coding"
"SEMA4D",6,5,1,0,1,8,"coding"
"SOS2",14,9,5,0,1,8,"coding"
"SYNCRIP",25,22,3,0,1,8,"coding"
"TEK",14,5,9,0,1,8,"coding"
"THBS1",62,54,8,0,1,8,"coding"
"TJP1",36,26,10,0,1,8,"coding"
"XPOT",12,10,2,0,1,8,"coding"
"ACTN4",12,7,5,0,1,7,"coding"
"AR",116,30,86,0,1,7,"coding"
"BCAR1",32,22,10,0,1,7,"coding"
"BTK",45,7,38,0,1,7,"coding"
"CBX8",17,15,2,0,1,7,"coding"
"CHM",6,5,1,0,1,7,"coding"
"CRMP1",18,3,15,0,1,7,"coding"
"CTNND1",27,24,3,0,1,7,"coding"
"DNM1",22,15,7,0,1,7,"coding"
"DNM2",27,18,9,0,1,7,"coding"
"DPP4",15,8,7,0,1,7,"coding"
"EPS8",27,20,7,0,1,7,"coding"
"FEZ1",18,5,13,0,1,7,"coding"
"FMR1",14,12,2,0,1,7,"coding"
"HDAC4",33,29,4,0,1,7,"coding"
"IGF1R",34,16,18,0,1,7,"coding"
"IL16",18,13,5,0,1,7,"coding"
"IQGAP1",42,32,10,0,1,7,"coding"
"ITGAV",30,20,10,0,1,7,"coding"
"JAK2",55,25,30,0,1,7,"coding"
"KCND1",8,7,1,0,1,7,"coding"
"KTN1",11,8,3,0,1,7,"coding"
"LEPR",23,12,11,0,1,7,"coding"
"LNX1",24,13,11,0,1,7,"coding"
"MCM7",26,18,8,0,1,7,"coding"
"MEIS1",22,17,5,0,1,7,"coding"
"NOP2",7,5,2,0,1,7,"coding"
"NR5A2",20,17,3,0,1,7,"coding"
"PIGR",13,11,2,0,1,7,"coding"
"PLA2G4A",28,19,9,0,1,7,"coding"
"POLR2A",42,33,9,0,1,7,"coding"
"PRKCB",40,25,15,0,1,7,"coding"
"PTK2B",33,16,17,0,1,7,"coding"
"RFX1",19,13,6,0,1,7,"coding"
"RHOA",23,8,15,0,1,7,"coding"
"SMG5",7,6,1,0,1,7,"coding"
"SOCS6",15,10,5,0,1,7,"coding"
"SOX5",15,13,2,0,1,7,"coding"
"SPTBN4",11,7,4,0,1,7,"coding"
"TCEB3",14,12,2,0,1,7,"coding"
"TGM2",18,12,6,0,1,7,"coding"
"TP53BP2",26,24,2,0,1,7,"coding"
"TRIM24",25,16,9,0,1,7,"coding"
"UPF2",20,11,9,0,1,7,"coding"
"VAV1",32,25,7,0,1,7,"coding"
"WRN",11,8,3,0,1,7,"coding"
"WWP1",16,12,4,0,1,7,"coding"
"ZHX1",31,23,8,0,1,7,"coding"
"ABL2",38,35,3,0,1,6,"coding"
"ACTN1",35,27,8,0,1,6,"coding"
"ADRBK1",22,11,11,0,1,6,"coding"
"AP2A1",9,4,5,0,1,6,"coding"
"ARAF",13,11,2,0,1,6,"coding"
"ARHGEF11",7,4,3,0,1,6,"coding"
"ATF7IP",49,28,21,0,1,6,"coding"
"AURKA",11,7,4,0,1,6,"coding"
"BLK",5,2,3,0,1,6,"coding"
"CCNT1",21,20,1,0,1,6,"coding"
"CEP70",12,7,5,0,1,6,"coding"
"CLTC",39,26,13,0,1,6,"coding"
"COL4A3",11,6,5,0,1,6,"coding"
"CSE1L",25,23,2,0,1,6,"coding"
"EBF1",76,25,51,0,1,6,"coding"
"ENAH",43,34,9,0,1,6,"coding"
"FLI1",85,23,62,0,1,6,"coding"
"GNB2L1",19,14,5,0,1,6,"coding"
"HGS",37,20,17,0,1,6,"coding"
"HSPD1",24,19,5,0,1,6,"coding"
"IL4R",12,3,9,0,1,6,"coding"
"ITGA4",15,10,5,0,1,6,"coding"
"KAT2B",38,33,5,0,1,6,"coding"
"KRAS",24,16,8,0,1,6,"coding"
"LYN",83,43,40,0,1,6,"coding"
"MAPK6",99,63,36,0,1,6,"coding"
"MEF2A",25,15,10,0,1,6,"coding"
"MEP1A",3,2,1,0,1,6,"coding"
"NCAM1",9,4,5,0,1,6,"coding"
"NCOA2",40,26,14,0,1,6,"coding"
"NEK9",8,7,1,0,1,6,"coding"
"NFKB2",18,8,10,0,1,6,"coding"
"NRD1",12,11,1,0,1,6,"coding"
"PIK3CG",17,11,6,0,1,6,"coding"
"PIP4K2C",16,11,5,0,1,6,"coding"
"POLA2",15,12,3,0,1,6,"coding"
"PPP2R5C",14,11,3,0,1,6,"coding"
"PPP3CA",15,7,8,0,1,6,"coding"
"PRKAR1A",29,16,13,0,1,6,"coding"
"PRKD1",25,19,6,0,1,6,"coding"
"PRPF3",4,2,2,0,1,6,"coding"
"RAB6A",8,7,1,0,1,6,"coding"
"RBL1",33,28,5,0,1,6,"coding"
"RGS4",11,10,1,0,1,6,"coding"
"RIPK1",17,12,5,0,1,6,"coding"
"RUNX1T1",74,44,30,0,1,6,"coding"
"SERPINE1",21,16,5,0,1,6,"coding"
"SLC4A1",4,3,1,0,1,6,"coding"
"SMURF2",47,25,22,0,1,6,"coding"
"SORBS3",15,14,1,0,1,6,"coding"
"SOX6",12,10,2,0,1,6,"coding"
"SP1",169,64,105,0,1,6,"coding"
"SRRM1",8,4,4,0,1,6,"coding"
"TARBP2",11,8,3,0,1,6,"coding"
"UBQLN4",30,15,15,0,1,6,"coding"
"USP7",29,25,4,0,1,6,"coding"
"UTP14A",8,5,3,0,1,6,"coding"
"VCL",100,69,31,0,1,6,"coding"
"WAS",25,12,13,0,1,6,"coding"
"ACTA1",24,8,16,0,1,5,"coding"
"ACTB",82,60,22,0,1,5,"coding"
"ANXA1",18,9,9,0,1,5,"coding"
"AP1G1",26,24,2,0,1,5,"coding"
"ASCC2",17,14,3,0,1,5,"coding"
"CSF1",8,6,2,0,1,5,"coding"
"CSF2RB",19,8,11,0,1,5,"coding"
"DPYSL2",22,21,1,0,1,5,"coding"
"E2F1",88,23,65,0,1,5,"coding"
"EDN1",21,19,2,0,1,5,"coding"
"EGFR",113,62,51,0,1,5,"coding"
"EPHB6",6,3,3,0,1,5,"coding"
"ERCC3",5,4,1,0,1,5,"coding"
"F10",11,9,2,0,1,5,"coding"
"F2R",16,11,5,0,1,5,"coding"
"FXR2",24,14,10,0,1,5,"coding"
"GOLGA2",10,3,7,0,1,5,"coding"
"HDAC1",37,23,14,0,1,5,"coding"
"HLA-A",17,10,7,0,1,5,"coding"
"HSP90AB1",15,13,2,0,1,5,"coding"
"HTR2A",20,12,8,0,1,5,"coding"
"IRAK1",43,20,23,0,1,5,"coding"
"ITGB1",70,43,27,0,1,5,"coding"
"LRSAM1",10,6,4,0,1,5,"coding"
"LUC7L2",22,13,9,0,1,5,"coding"
"MAP2K1",21,12,9,0,1,5,"coding"
"MINK1",12,10,2,0,1,5,"coding"
"MMP3",11,8,3,0,1,5,"coding"
"NCOA1",65,41,24,0,1,5,"coding"
"NFKB1",51,18,33,0,1,5,"coding"
"NSFL1C",5,4,1,0,1,5,"coding"
"NUP62",7,6,1,0,1,5,"coding"
"PNN",11,6,5,0,1,5,"coding"
"PRKCD",25,10,15,0,1,5,"coding"
"PRKG1",41,28,13,0,1,5,"coding"
"PRPF40A",63,46,17,0,1,5,"coding"
"PSD",4,2,2,0,1,5,"coding"
"PSEN2",16,7,9,0,1,5,"coding"
"PTGDS",6,4,2,0,1,5,"coding"
"RNF19A",17,9,8,0,1,5,"coding"
"SOS1",50,32,18,0,1,5,"coding"
"SOX10",22,9,13,0,1,5,"coding"
"SOX9",5,1,4,0,1,5,"coding"
"SYK",54,15,39,0,1,5,"coding"
"TOP1",17,15,2,0,1,5,"coding"
"TRIM28",18,15,3,0,1,5,"coding"
"TRIM37",15,10,5,0,1,5,"coding"
"TRPC3",13,5,8,0,1,5,"coding"
"USHBP1",19,17,2,0,1,5,"coding"
"ZNF417",6,4,2,0,1,5,"coding"
"AFP",2,1,1,0,1,4,"coding"
"AP1M1",19,13,6,0,1,4,"coding"
"AP2B1",17,9,8,0,1,4,"coding"
"AP2M1",10,6,4,0,1,4,"coding"
"APEX1",15,11,4,0,1,4,"coding"
"APLP2",7,6,1,0,1,4,"coding"
"CAMK2A",20,16,4,0,1,4,"coding"
"CANX",30,21,9,0,1,4,"coding"
"CAV1",76,45,31,0,1,4,"coding"
"CBL",77,48,29,0,1,4,"coding"
"CBX5",50,42,8,0,1,4,"coding"
"CD2",13,9,4,0,1,4,"coding"
"CD4",37,21,16,0,1,4,"coding"
"CD44",10,4,6,0,1,4,"coding"
"CSNK1A1",20,12,8,0,1,4,"coding"
"DCTN1",10,6,4,0,1,4,"coding"
"DTNB",8,6,2,0,1,4,"coding"
"EEF1D",30,25,5,0,1,4,"coding"
"EIF3L",7,6,1,0,1,4,"coding"
"ETS1",108,47,61,0,1,4,"coding"
"FGFR3",16,7,9,0,1,4,"coding"
"FURIN",12,9,3,0,1,4,"coding"
"GABBR2",9,8,1,0,1,4,"coding"
"GIT1",30,18,12,0,1,4,"coding"
"GNA11",6,4,2,0,1,4,"coding"
"GRB7",14,8,6,0,1,4,"coding"
"HAND2",24,12,12,0,1,4,"coding"
"HIPK3",40,34,6,0,1,4,"coding"
"IMMT",16,7,9,0,1,4,"coding"
"INHBA",23,19,4,0,1,4,"coding"
"INPP5D",14,7,7,0,1,4,"coding"
"ITCH",14,11,3,0,1,4,"coding"
"ITGA2",14,4,10,0,1,4,"coding"
"ITGB3",26,11,15,0,1,4,"coding"
"ITGB5",13,5,8,0,1,4,"coding"
"KPNA2",15,12,3,0,1,4,"coding"
"KPNB1",51,39,12,0,1,4,"coding"
"KRT18",31,20,11,0,1,4,"coding"
"LMNA",15,11,4,0,1,4,"coding"
"MAP3K7",38,29,9,0,1,4,"coding"
"MCM3",11,5,6,0,1,4,"coding"
"MED1",34,28,6,0,1,4,"coding"
"MEGF10",8,6,2,0,1,4,"coding"
"MMP14",27,15,12,0,1,4,"coding"
"MPP3",5,4,1,0,1,4,"coding"
"NCF4",5,4,1,0,1,4,"coding"
"NEUROD1",4,3,1,0,1,4,"coding"
"NFATC2",19,10,9,0,1,4,"coding"
"PDCD6IP",26,14,12,0,1,4,"coding"
"PDLIM7",11,7,4,0,1,4,"coding"
"PKN1",21,17,4,0,1,4,"coding"
"PLAU",12,8,4,0,1,4,"coding"
"POU2F1",48,39,9,0,1,4,"coding"
"PRKCA",119,54,65,0,1,4,"coding"
"PROS1",5,2,3,0,1,4,"coding"
"RAF1",34,19,15,0,1,4,"coding"
"RGS20",3,2,1,0,1,4,"coding"
"SAFB",20,15,5,0,1,4,"coding"
"SCMH1",2,1,1,0,1,4,"coding"
"SDCBP2",4,1,3,0,1,4,"coding"
"SF1",23,20,3,0,1,4,"coding"
"SFPQ",11,6,5,0,1,4,"coding"
"SGSM2",10,7,3,0,1,4,"coding"
"SH3GL1",21,12,9,0,1,4,"coding"
"SHC1",35,22,13,0,1,4,"coding"
"SMAD3",62,24,38,0,1,4,"coding"
"SMURF1",42,41,1,0,1,4,"coding"
"SYNJ1",14,7,7,0,1,4,"coding"
"TCF3",94,10,84,0,1,4,"coding"
"TGFBR1",105,64,41,0,1,4,"coding"
"TGFBR2",62,51,11,0,1,4,"coding"
"TLE1",3,2,1,0,1,4,"coding"
"TMPO",11,7,4,0,1,4,"coding"
"TNFRSF1A",29,13,16,0,1,4,"coding"
"TRAF3",16,11,5,0,1,4,"coding"
"TRAF6",50,18,32,0,1,4,"coding"
"TRIM23",14,10,4,0,1,4,"coding"
"TTF2",15,7,8,0,1,4,"coding"
"U2AF2",17,13,4,0,1,4,"coding"
"UBE3A",33,28,5,0,1,4,"coding"
"WASL",21,12,9,0,1,4,"coding"
"WBP11",8,3,5,0,1,4,"coding"
"WT1",3,2,1,0,1,4,"coding"
"XRCC6",21,11,10,0,1,4,"coding"
"XRN2",14,8,6,0,1,4,"coding"
"ZFYVE9",17,11,6,0,1,4,"coding"
"ZNF8",11,5,6,0,1,4,"coding"
"ACTR2",28,22,6,0,1,3,"coding"
"ADAM10",26,24,2,0,1,3,"coding"
"ANXA11",4,3,1,0,1,3,"coding"
"ASF1A",6,5,1,0,1,3,"coding"
"ATXN3",17,8,9,0,1,3,"coding"
"AURKB",11,7,4,0,1,3,"coding"
"B2M",12,10,2,0,1,3,"coding"
"CAPRIN1",11,10,1,0,1,3,"coding"
"CASP1",11,5,6,0,1,3,"coding"
"CCDC91",7,4,3,0,1,3,"coding"
"CD3E",14,10,4,0,1,3,"coding"
"CD5",17,14,3,0,1,3,"coding"
"CD8A",10,4,6,0,1,3,"coding"
"CDC37",39,33,6,0,1,3,"coding"
"CDK7",10,7,3,0,1,3,"coding"
"CHMP2A",3,1,2,0,1,3,"coding"
"COIL",43,35,8,0,1,3,"coding"
"COPB1",14,9,5,0,1,3,"coding"
"COPS6",51,32,19,0,1,3,"coding"
"CSNK2A1",92,66,26,0,1,3,"coding"
"CTGF",29,27,2,0,1,3,"coding"
"CTNNB1",81,58,23,0,1,3,"coding"
"CXCR4",22,11,11,0,1,3,"coding"
"DFNB31",2,1,1,0,1,3,"coding"
"EFEMP2",15,9,6,0,1,3,"coding"
"EFNA1",13,11,2,0,1,3,"coding"
"EIF2AK2",33,20,13,0,1,3,"coding"
"EZH2",30,8,22,0,1,3,"coding"
"FBLN1",13,8,5,0,1,3,"coding"
"FES",9,6,3,0,1,3,"coding"
"FGFR1",23,18,5,0,1,3,"coding"
"FIGF",5,3,2,0,1,3,"coding"
"FZD9",7,5,2,0,1,3,"coding"
"GNAI2",33,23,10,0,1,3,"coding"
"GRK6",18,13,5,0,1,3,"coding"
"HEXDC",5,3,2,0,1,3,"coding"
"HEYL",20,18,2,0,1,3,"coding"
"HOXA1",24,23,1,0,1,3,"coding"
"HSP90AA1",34,14,20,0,1,3,"coding"
"IFNAR1",23,14,9,0,1,3,"coding"
"IKZF1",17,5,12,0,1,3,"coding"
"IKZF4",8,6,2,0,1,3,"coding"
"IKZF5",7,5,2,0,1,3,"coding"
"ILK",23,13,10,0,1,3,"coding"
"IRF4",29,12,17,0,1,3,"coding"
"JUN",89,26,63,0,1,3,"coding"
"KIAA1279",9,5,4,0,1,3,"coding"
"LCP2",27,18,9,0,1,3,"coding"
"LGALS3",13,9,4,0,1,3,"coding"
"MAPK8",53,46,7,0,1,3,"coding"
"MBD3",89,17,72,0,1,3,"coding"
"MBP",25,6,19,0,1,3,"coding"
"MDM2",36,26,10,0,1,3,"coding"
"MED8",17,11,6,0,1,3,"coding"
"MOAP1",22,18,4,0,1,3,"coding"
"MSX2",5,3,2,0,1,3,"coding"
"NR4A1",20,6,14,0,1,3,"coding"
"OLFM2",5,2,3,0,1,3,"coding"
"PAFAH1B1",30,24,6,0,1,3,"coding"
"PDCD10",10,9,1,0,1,3,"coding"
"PHYHIP",20,15,5,0,1,3,"coding"
"PIAS4",29,26,3,0,1,3,"coding"
"PPP2CA",18,10,8,0,1,3,"coding"
"PRKAR2A",29,23,6,0,1,3,"coding"
"PSEN1",25,11,14,0,1,3,"coding"
"PSMD4",8,6,2,0,1,3,"coding"
"RAB11A",17,14,3,0,1,3,"coding"
"RAD23A",16,11,5,0,1,3,"coding"
"RALYL",2,1,1,0,1,3,"coding"
"RDX",22,17,5,0,1,3,"coding"
"RINT1",5,3,2,0,1,3,"coding"
"RNF2",14,11,3,0,1,3,"coding"
"RUVBL1",3,2,1,0,1,3,"coding"
"SDC1",14,6,8,0,1,3,"coding"
"SIRPA",15,11,4,0,1,3,"coding"
"SLC9A3R1",20,10,10,0,1,3,"coding"
"SPI1",62,15,47,0,1,3,"coding"
"STK4",22,21,1,0,1,3,"coding"
"STRN4",18,13,5,0,1,3,"coding"
"STX11",10,8,2,0,1,3,"coding"
"STX1A",21,14,7,0,1,3,"coding"
"STX4",14,8,6,0,1,3,"coding"
"SUFU",16,14,2,0,1,3,"coding"
"SYTL4",3,2,1,0,1,3,"coding"
"TFDP1",9,5,4,0,1,3,"coding"
"TLR2",10,6,4,0,1,3,"coding"
"TNPO2",7,6,1,0,1,3,"coding"
"TRIP6",20,14,6,0,1,3,"coding"
"TUBB",19,13,6,0,1,3,"coding"
"TXK",7,4,3,0,1,3,"coding"
"UPF1",13,7,6,0,1,3,"coding"
"VTN",11,4,7,0,1,3,"coding"
"XRCC5",28,21,7,0,1,3,"coding"
"YWHAZ",72,31,41,0,1,3,"coding"
"ZAP70",28,3,25,0,1,3,"coding"
"ZBTB43",10,9,1,0,1,3,"coding"
"ADRB2",13,6,7,0,1,2,"coding"
"AKT1",60,29,31,0,1,2,"coding"
"AMOTL2",17,15,2,0,1,2,"coding"
"ANXA7",49,35,14,0,1,2,"coding"
"APPBP2",13,11,2,0,1,2,"coding"
"ARF1",20,7,13,0,1,2,"coding"
"ARRB2",24,12,12,0,1,2,"coding"
"BAIAP2",16,10,6,0,1,2,"coding"
"BATF3",4,3,1,0,1,2,"coding"
"BIN1",10,5,5,0,1,2,"coding"
"BMI1",11,8,3,0,1,2,"coding"
"BMP4",4,2,2,0,1,2,"coding"
"C11orf58",6,2,4,0,1,2,"coding"
"CALCOCO2",20,14,6,0,1,2,"coding"
"CALR",20,6,14,0,1,2,"coding"
"CAMK2G",13,10,3,0,1,2,"coding"
"CASP10",24,22,2,0,1,2,"coding"
"CASP7",26,17,9,0,1,2,"coding"
"CBX3",13,12,1,0,1,2,"coding"
"CCL21",6,4,2,0,1,2,"coding"
"CCNH",7,5,2,0,1,2,"coding"
"CCR3",10,4,6,0,1,2,"coding"
"CD28",13,1,12,0,1,2,"coding"
"CD2AP",37,33,4,0,1,2,"coding"
"CD79B",9,5,4,0,1,2,"coding"
"CDH2",25,20,5,0,1,2,"coding"
"CDK2",51,44,7,0,1,2,"coding"
"CDKN2A",25,24,1,0,1,2,"coding"
"CREB1",104,34,70,0,1,2,"coding"
"CTTN",6,3,3,0,1,2,"coding"
"DAG1",11,6,5,0,1,2,"coding"
"DAXX",14,10,4,0,1,2,"coding"
"DCN",21,12,9,0,1,2,"coding"
"DVL1",18,12,6,0,1,2,"coding"
"E2F6",13,2,11,0,1,2,"coding"
"EFNA4",5,4,1,0,1,2,"coding"
"EIF3E",9,4,5,0,1,2,"coding"
"EMD",13,10,3,0,1,2,"coding"
"F2RL2",10,6,4,0,1,2,"coding"
"FAS",36,16,20,0,1,2,"coding"
"FASLG",22,17,5,0,1,2,"coding"
"GABARAP",10,4,6,0,1,2,"coding"
"GABPB1",19,15,4,0,1,2,"coding"
"GATA1",102,4,98,0,1,2,"coding"
"GBP2",10,3,7,0,1,2,"coding"
"GGA3",5,3,2,0,1,2,"coding"
"GNA12",14,6,8,0,1,2,"coding"
"GNAI1",38,22,16,0,1,2,"coding"
"GRAP2",32,22,10,0,1,2,"coding"
"GRASP",6,3,3,0,1,2,"coding"
"GRK5",13,6,7,0,1,2,"coding"
"GSK3B",108,68,40,0,1,2,"coding"
"GTF2A1",26,22,4,0,1,2,"coding"
"GTF2H1",17,14,3,0,1,2,"coding"
"HNRNPK",21,11,10,0,1,2,"coding"
"HOMER1",21,13,8,0,1,2,"coding"
"HRAS",48,24,24,0,1,2,"coding"
"ID2",12,7,5,0,1,2,"coding"
"IFNG",5,4,1,0,1,2,"coding"
"IGSF21",7,5,2,0,1,2,"coding"
"IL12B",5,4,1,0,1,2,"coding"
"IL21",2,1,1,0,1,2,"coding"
"IL2RA",9,5,4,0,1,2,"coding"
"ING4",8,6,2,0,1,2,"coding"
"IRF8",9,6,3,0,1,2,"coding"
"KCNA2",8,5,3,0,1,2,"coding"
"KHDRBS1",20,14,6,0,1,2,"coding"
"KISS1",2,1,1,0,1,2,"coding"
"LCK",66,35,31,0,1,2,"coding"
"LSM5",10,6,4,0,1,2,"coding"
"LTA",4,2,2,0,1,2,"coding"
"MAP2K7",24,19,5,0,1,2,"coding"
"MAPK14",61,50,11,0,1,2,"coding"
"MAPK3",47,34,13,0,1,2,"coding"
"MAPK8IP2",21,11,10,0,1,2,"coding"
"MMP1",10,8,2,0,1,2,"coding"
"MNAT1",6,4,2,0,1,2,"coding"
"NCK1",53,14,39,0,1,2,"coding"
"NDOR1",14,13,1,0,1,2,"coding"
"NEK2",5,3,2,0,1,2,"coding"
"NKX3-1",6,2,4,0,1,2,"coding"
"NMI",10,9,1,0,1,2,"coding"
"NOL12",10,9,1,0,1,2,"coding"
"NONO",10,5,5,0,1,2,"coding"
"NOV",13,9,4,0,1,2,"coding"
"NR1D2",16,14,2,0,1,2,"coding"
"NRAS",29,24,5,0,1,2,"coding"
"NUCB1",11,10,1,0,1,2,"coding"
"NUDT21",29,20,9,0,1,2,"coding"
"PAK2",38,31,7,0,1,2,"coding"
"PARD6B",15,11,4,0,1,2,"coding"
"PBX1",14,4,10,0,1,2,"coding"
"PDPK1",47,35,12,0,1,2,"coding"
"PLK1",26,14,12,0,1,2,"coding"
"PPP2CB",7,6,1,0,1,2,"coding"
"PRKAA2",7,5,2,0,1,2,"coding"
"PRKCZ",42,18,24,0,1,2,"coding"
