"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"CDC25C",17,11,6,0,1,8,"coding"
"CDC5L",53,52,1,0,1,8,"coding"
"CREB3L3",5,2,3,0,1,8,"coding"
"DLG2",52,29,23,0,1,8,"coding"
"DLGAP4",23,20,3,0,1,8,"coding"
"EEF1A1",74,48,26,0,1,8,"coding"
"ELN",21,19,2,0,1,8,"coding"
"FBLN2",22,17,5,0,1,8,"coding"
"ILF3",37,35,2,0,1,8,"coding"
"IRF3",31,16,15,0,1,8,"coding"
"ITK",20,17,3,0,1,8,"coding"
"KCNJ12",28,26,2,0,1,8,"coding"
"KDR",53,30,23,0,1,8,"coding"
"KIT",61,31,30,0,1,8,"coding"
"MAPK8IP3",32,19,13,0,1,8,"coding"
"MCM10",35,26,9,0,1,8,"coding"
"NCOR2",94,56,38,0,1,8,"coding"
"NOTCH1",52,46,6,0,1,8,"coding"
"NR1H2",45,10,35,0,1,8,"coding"
"NUAK1",46,37,9,0,1,8,"coding"
"PARD3",36,26,10,0,1,8,"coding"
"PDE4D",40,39,1,0,1,8,"coding"
"PDGFRB",43,20,23,0,1,8,"coding"
"PLCG2",74,53,21,0,1,8,"coding"
"PLD1",27,23,4,0,1,8,"coding"
"POLR2B",24,23,1,0,1,8,"coding"
"PPL",25,22,3,0,1,8,"coding"
"PRKD2",26,22,4,0,1,8,"coding"
"PTK2",81,48,33,0,1,8,"coding"
"PTPN12",42,39,3,0,1,8,"coding"
"PTPRC",38,20,18,0,1,8,"coding"
"RFC1",25,21,4,0,1,8,"coding"
"RFX3",28,26,2,0,1,8,"coding"
"ROCK1",44,39,5,0,1,8,"coding"
"SOS2",22,18,4,0,1,8,"coding"
"SYNCRIP",90,88,2,0,1,8,"coding"
"TEK",18,8,10,0,1,8,"coding"
"TGFBI",16,13,3,0,1,8,"coding"
"THBS1",92,80,12,0,1,8,"coding"
"TJP1",54,41,13,0,1,8,"coding"
"TYK2",23,12,11,0,1,8,"coding"
"VAV3",109,101,8,0,1,8,"coding"
"XPOT",57,54,3,0,1,8,"coding"
"ACTN4",43,34,9,0,1,7,"coding"
"ADAM15",13,12,1,0,1,7,"coding"
"AR",557,71,486,0,1,7,"coding"
"AXIN1",39,18,21,0,1,7,"coding"
"AXL",42,29,13,0,1,7,"coding"
"BCAR1",44,33,11,0,1,7,"coding"
"BTK",49,8,41,0,1,7,"coding"
"CHGB",10,5,5,0,1,7,"coding"
"CHM",10,9,1,0,1,7,"coding"
"CRMP1",47,22,25,0,1,7,"coding"
"DNM1",27,19,8,0,1,7,"coding"
"DNM2",48,31,17,0,1,7,"coding"
"DPP4",17,9,8,0,1,7,"coding"
"FEZ1",26,9,17,0,1,7,"coding"
"FMR1",35,33,2,0,1,7,"coding"
"GDF9",23,5,18,0,1,7,"coding"
"HDAC4",47,42,5,0,1,7,"coding"
"IGF1R",152,132,20,0,1,7,"coding"
"IL16",20,14,6,0,1,7,"coding"
"ITGAV",41,31,10,0,1,7,"coding"
"JAK2",67,29,38,0,1,7,"coding"
"JUP",26,19,7,0,1,7,"coding"
"MCM7",65,54,11,0,1,7,"coding"
"MEIS1",46,36,10,0,1,7,"coding"
"PHC2",26,21,5,0,1,7,"coding"
"PIGR",26,23,3,0,1,7,"coding"
"PLA2G4A",33,23,10,0,1,7,"coding"
"PLG",7,5,2,0,1,7,"coding"
"POLR2A",78,66,12,0,1,7,"coding"
"PRKCB",49,34,15,0,1,7,"coding"
"PTK2B",49,23,26,0,1,7,"coding"
"RHOA",59,39,20,0,1,7,"coding"
"SERPINC1",15,13,2,0,1,7,"coding"
"SMG5",13,12,1,0,1,7,"coding"
"SOX5",37,35,2,0,1,7,"coding"
"SPTBN4",27,20,7,0,1,7,"coding"
"TCF7L2",156,50,106,0,1,7,"coding"
"TGM2",24,13,11,0,1,7,"coding"
"TP53BP2",40,35,5,0,1,7,"coding"
"TRIM24",44,34,10,0,1,7,"coding"
"UPF2",29,18,11,0,1,7,"coding"
"VAV1",47,31,16,0,1,7,"coding"
"VCAM1",31,28,3,0,1,7,"coding"
"WRN",20,17,3,0,1,7,"coding"
"WWP1",33,29,4,0,1,7,"coding"
"ZNF76",31,12,19,0,1,7,"coding"
"ABL2",51,48,3,0,1,6,"coding"
"ACTN1",49,37,12,0,1,6,"coding"
"ADRBK1",35,20,15,0,1,6,"coding"
"AGAP2",9,8,1,0,1,6,"coding"
"AP2A1",30,22,8,0,1,6,"coding"
"APLP1",22,15,7,0,1,6,"coding"
"ARHGEF11",14,9,5,0,1,6,"coding"
"ATF7IP",81,58,23,0,1,6,"coding"
"BLK",6,3,3,0,1,6,"coding"
"CLTC",93,78,15,0,1,6,"coding"
"CNKSR1",6,4,2,0,1,6,"coding"
"COL4A3",31,23,8,0,1,6,"coding"
"CSE1L",52,50,2,0,1,6,"coding"
"DISC1",30,27,3,0,1,6,"coding"
"DLGAP1",15,8,7,0,1,6,"coding"
"EBF1",208,34,174,0,1,6,"coding"
"ENAH",52,43,9,0,1,6,"coding"
"EPHB2",36,27,9,0,1,6,"coding"
"EXOC7",24,19,5,0,1,6,"coding"
"FLI1",249,29,220,0,1,6,"coding"
"GNAZ",8,5,3,0,1,6,"coding"
"GNB2L1",47,37,10,0,1,6,"coding"
"GRIN2D",26,17,9,0,1,6,"coding"
"GSK3A",21,20,1,0,1,6,"coding"
"HGS",37,18,19,0,1,6,"coding"
"HSPA8",79,56,23,0,1,6,"coding"
"HSPD1",49,40,9,0,1,6,"coding"
"IKBKB",44,34,10,0,1,6,"coding"
"IL4R",19,8,11,0,1,6,"coding"
"ITGA4",21,16,5,0,1,6,"coding"
"KRAS",36,27,9,0,1,6,"coding"
"LYN",117,71,46,0,1,6,"coding"
"MAPK6",126,86,40,0,1,6,"coding"
"NCAM1",20,14,6,0,1,6,"coding"
"NCOA2",67,51,16,0,1,6,"coding"
"NFKB2",57,12,45,0,1,6,"coding"
"NLRP12",6,5,1,0,1,6,"coding"
"P2RY1",23,20,3,0,1,6,"coding"
"PGR",160,32,128,0,1,6,"coding"
"PIK3CG",23,17,6,0,1,6,"coding"
"PIK3R3",47,41,6,0,1,6,"coding"
"PIP4K2C",35,29,6,0,1,6,"coding"
"PLAT",24,21,3,0,1,6,"coding"
"POLA2",48,38,10,0,1,6,"coding"
"PPFIA3",8,4,4,0,1,6,"coding"
"PRKAR1A",59,41,18,0,1,6,"coding"
"PRKD1",32,25,7,0,1,6,"coding"
"PRPF3",7,4,3,0,1,6,"coding"
"RBL1",68,63,5,0,1,6,"coding"
"RGS4",19,14,5,0,1,6,"coding"
"RIPK1",22,16,6,0,1,6,"coding"
"SH3D19",52,50,2,0,1,6,"coding"
"SMURF2",71,48,23,0,1,6,"coding"
"SOX6",56,55,1,0,1,6,"coding"
"SP1",343,104,239,0,1,6,"coding"
"SPOP",28,26,2,0,1,6,"coding"
"SRRM1",12,8,4,0,1,6,"coding"
"STUB1",19,6,13,0,1,6,"coding"
"TYRO3",26,22,4,0,1,6,"coding"
"UBQLN4",75,37,38,0,1,6,"coding"
"USP7",41,37,4,0,1,6,"coding"
"UTP14A",29,20,9,0,1,6,"coding"
"VCL",120,84,36,0,1,6,"coding"
"WAS",28,13,15,0,1,6,"coding"
"WASF1",26,22,4,0,1,6,"coding"
"ACTB",128,97,31,0,1,5,"coding"
"ANXA1",21,12,9,0,1,5,"coding"
"BUB1B",11,9,2,0,1,5,"coding"
"C5",5,3,2,0,1,5,"coding"
"CSF2RB",19,8,11,0,1,5,"coding"
"DLST",12,10,2,0,1,5,"coding"
"E2F1",501,54,447,0,1,5,"coding"
"EED",39,35,4,0,1,5,"coding"
"EGFR",158,99,59,0,1,5,"coding"
"EPHA4",45,36,9,0,1,5,"coding"
"ERCC3",18,14,4,0,1,5,"coding"
"FCGR1A",6,2,4,0,1,5,"coding"
"FXR2",36,24,12,0,1,5,"coding"
"GAB2",23,17,6,0,1,5,"coding"
"GGA1",31,23,8,0,1,5,"coding"
"GOLGA2",40,28,12,0,1,5,"coding"
"GSPT1",61,58,3,0,1,5,"coding"
"HDAC1",73,56,17,0,1,5,"coding"
"HLA-A",30,20,10,0,1,5,"coding"
"HMGCR",28,27,1,0,1,5,"coding"
"HSP90AB1",49,44,5,0,1,5,"coding"
"HSPA5",48,31,17,0,1,5,"coding"
"IRS1",82,63,19,0,1,5,"coding"
"ITGB1",79,48,31,0,1,5,"coding"
"ITGB7",12,3,9,0,1,5,"coding"
"LLGL1",17,16,1,0,1,5,"coding"
"LRSAM1",16,10,6,0,1,5,"coding"
"LUC7L2",45,36,9,0,1,5,"coding"
"MAP2K1",49,35,14,0,1,5,"coding"
"MED25",8,5,3,0,1,5,"coding"
"MINK1",53,48,5,0,1,5,"coding"
"MMP3",13,10,3,0,1,5,"coding"
"NCOA1",99,63,36,0,1,5,"coding"
"NFKB1",125,33,92,0,1,5,"coding"
"NR4A3",25,24,1,0,1,5,"coding"
"NUP62",37,34,3,0,1,5,"coding"
"OPRM1",4,2,2,0,1,5,"coding"
"PKD2",28,26,2,0,1,5,"coding"
"PNN",19,14,5,0,1,5,"coding"
"PPARG",110,22,88,0,1,5,"coding"
"PRKCD",67,43,24,0,1,5,"coding"
"PRKG1",51,35,16,0,1,5,"coding"
"PRPF40A",74,55,19,0,1,5,"coding"
"PSEN2",20,12,8,0,1,5,"coding"
"PTGDS",9,4,5,0,1,5,"coding"
"RGS12",12,7,5,0,1,5,"coding"
"RNF19A",31,23,8,0,1,5,"coding"
"RPL18A",24,20,4,0,1,5,"coding"
"SCARB1",18,14,4,0,1,5,"coding"
"SMARCA5",34,32,2,0,1,5,"coding"
"SOS1",65,45,20,0,1,5,"coding"
"SOX10",25,12,13,0,1,5,"coding"
"SREBF1",60,35,25,0,1,5,"coding"
"SYK",67,24,43,0,1,5,"coding"
"TES",46,41,5,0,1,5,"coding"
"TGFBRAP1",16,13,3,0,1,5,"coding"
"TNPO1",79,74,5,0,1,5,"coding"
"TOP1",29,27,2,0,1,5,"coding"
"TRPC3",21,14,7,0,1,5,"coding"
"ZNF417",34,32,2,0,1,5,"coding"
"AK5",5,4,1,0,1,4,"coding"
"AP2B1",56,45,11,0,1,4,"coding"
"AP2M1",36,32,4,0,1,4,"coding"
"APLP2",21,20,1,0,1,4,"coding"
"APOA1",17,7,10,0,1,4,"coding"
"ARNT",40,20,20,0,1,4,"coding"
"ASH2L",9,6,3,0,1,4,"coding"
"BID",44,35,9,0,1,4,"coding"
"BRD7",37,33,4,0,1,4,"coding"
"BTRC",71,58,13,0,1,4,"coding"
"BUB1",40,35,5,0,1,4,"coding"
"CAMK2A",36,28,8,0,1,4,"coding"
"CAV1",103,68,35,0,1,4,"coding"
"CBL",110,76,34,0,1,4,"coding"
"CCR1",10,8,2,0,1,4,"coding"
"CD2",13,8,5,0,1,4,"coding"
"CD4",43,23,20,0,1,4,"coding"
"CD44",28,13,15,0,1,4,"coding"
"COL2A1",18,11,7,0,1,4,"coding"
"COL4A3BP",48,46,2,0,1,4,"coding"
"COPS3",21,15,6,0,1,4,"coding"
"CSNK1A1",93,82,11,0,1,4,"coding"
"DCTN1",19,13,6,0,1,4,"coding"
"DNAJC3",26,23,3,0,1,4,"coding"
"DTNB",13,10,3,0,1,4,"coding"
"ETS1",202,67,135,0,1,4,"coding"
"F11R",23,18,5,0,1,4,"coding"
"FAM46A",27,25,2,0,1,4,"coding"
"FGFR3",28,15,13,0,1,4,"coding"
"FURIN",25,16,9,0,1,4,"coding"
"GIT1",49,34,15,0,1,4,"coding"
"GNA11",23,18,5,0,1,4,"coding"
"HAND2",57,26,31,0,1,4,"coding"
"HIPK3",76,70,6,0,1,4,"coding"
"HSPA9",27,24,3,0,1,4,"coding"
"HTRA1",17,11,6,0,1,4,"coding"
"ICAM4",4,3,1,0,1,4,"coding"
"IL7R",19,11,8,0,1,4,"coding"
"IMMT",37,21,16,0,1,4,"coding"
"INPP5D",18,9,9,0,1,4,"coding"
"ITCH",23,20,3,0,1,4,"coding"
"ITGA5",41,27,14,0,1,4,"coding"
"ITGB5",31,15,16,0,1,4,"coding"
"KHSRP",66,59,7,0,1,4,"coding"
"KPNA2",77,72,5,0,1,4,"coding"
"KPNB1",84,67,17,0,1,4,"coding"
"KRT18",35,25,10,0,1,4,"coding"
"KRT5",7,3,4,0,1,4,"coding"
"MAD2L1",28,23,5,0,1,4,"coding"
"MAGEA11",9,6,3,0,1,4,"coding"
"MAP3K7",61,52,9,0,1,4,"coding"
"MAPT",58,45,13,0,1,4,"coding"
"MED1",46,40,6,0,1,4,"coding"
"MEGF10",11,8,3,0,1,4,"coding"
"MMP2",56,35,21,0,1,4,"coding"
"MPP3",10,9,1,0,1,4,"coding"
"NCF4",6,5,1,0,1,4,"coding"
"NFATC2",41,30,11,0,1,4,"coding"
"NPHP1",14,10,4,0,1,4,"coding"
"PAX6",29,22,7,0,1,4,"coding"
"PDLIM7",20,14,6,0,1,4,"coding"
"PIK3R2",32,21,11,0,1,4,"coding"
"PKN1",24,20,4,0,1,4,"coding"
"PLAU",18,14,4,0,1,4,"coding"
"POU2F1",110,96,14,0,1,4,"coding"
"PRKCA",145,75,70,0,1,4,"coding"
"PTCD3",29,28,1,0,1,4,"coding"
"RAF1",73,45,28,0,1,4,"coding"
"RBM8A",35,33,2,0,1,4,"coding"
"RFX2",9,7,2,0,1,4,"coding"
"RGS20",3,2,1,0,1,4,"coding"
"RPS6KA5",68,60,8,0,1,4,"coding"
"SAFB",25,19,6,0,1,4,"coding"
"SCMH1",8,5,3,0,1,4,"coding"
"SDCBP2",7,2,5,0,1,4,"coding"
"SFPQ",175,56,119,0,1,4,"coding"
"SGK1",45,41,4,0,1,4,"coding"
"SGSM2",28,21,7,0,1,4,"coding"
"SH3GL1",27,19,8,0,1,4,"coding"
"SHC1",79,48,31,0,1,4,"coding"
"SIAH1",29,26,3,0,1,4,"coding"
"SMAD3",163,53,110,0,1,4,"coding"
"STX6",45,40,5,0,1,4,"coding"
"SYN1",10,7,3,0,1,4,"coding"
"TCF3",241,26,215,0,1,4,"coding"
"TGFBR1",128,77,51,0,1,4,"coding"
"TGFBR2",107,91,16,0,1,4,"coding"
"TNFRSF1A",43,20,23,0,1,4,"coding"
"TRAF3",43,30,13,0,1,4,"coding"
"TRAF6",62,26,36,0,1,4,"coding"
"TRIM23",38,32,6,0,1,4,"coding"
"U2AF2",26,22,4,0,1,4,"coding"
"UBE3A",55,49,6,0,1,4,"coding"
"WASL",69,58,11,0,1,4,"coding"
"WBP11",25,19,6,0,1,4,"coding"
"WT1",22,18,4,0,1,4,"coding"
"XRCC6",62,42,20,0,1,4,"coding"
"XRN2",18,12,6,0,1,4,"coding"
"ZFYVE9",31,22,9,0,1,4,"coding"
"ZNF250",15,12,3,0,1,4,"coding"
"ZNF83",25,17,8,0,1,4,"coding"
"ADORA1",6,3,3,0,1,3,"coding"
"ANXA11",30,27,3,0,1,3,"coding"
"AP1S1",22,20,2,0,1,3,"coding"
"APPL1",36,29,7,0,1,3,"coding"
"APTX",19,16,3,0,1,3,"coding"
"ARR3",8,4,4,0,1,3,"coding"
"B2M",28,26,2,0,1,3,"coding"
"BCL3",49,15,34,0,1,3,"coding"
"BIRC2",29,15,14,0,1,3,"coding"
"C19orf57",7,6,1,0,1,3,"coding"
"CAPRIN1",44,43,1,0,1,3,"coding"
"CASP2",48,40,8,0,1,3,"coding"
"CASP9",37,27,10,0,1,3,"coding"
"CBFA2T2",25,23,2,0,1,3,"coding"
"CBX2",55,54,1,0,1,3,"coding"
"CD3E",15,11,4,0,1,3,"coding"
"CD5",17,14,3,0,1,3,"coding"
"CD8A",12,6,6,0,1,3,"coding"
"CD8B",2,1,1,0,1,3,"coding"
"CDC37",50,43,7,0,1,3,"coding"
"CDK7",14,12,2,0,1,3,"coding"
"CHMP2A",10,8,2,0,1,3,"coding"
"COIL",52,45,7,0,1,3,"coding"
"COPS6",59,38,21,0,1,3,"coding"
"CSNK2A1",138,109,29,0,1,3,"coding"
"CTGF",45,43,2,0,1,3,"coding"
"CTNNB1",101,77,24,0,1,3,"coding"
"CXCR4",24,14,10,0,1,3,"coding"
"DACH1",34,29,5,0,1,3,"coding"
"DLG3",38,20,18,0,1,3,"coding"
"E2F3",227,118,109,0,1,3,"coding"
"EFEMP2",24,18,6,0,1,3,"coding"
"EFNA1",33,29,4,0,1,3,"coding"
"EIF2AK2",62,46,16,0,1,3,"coding"
"EIF2B1",15,12,3,0,1,3,"coding"
"ETF1",21,20,1,0,1,3,"coding"
"EZH2",291,33,258,0,1,3,"coding"
"FES",13,9,4,0,1,3,"coding"
"FGFR1",49,40,9,0,1,3,"coding"
"FIGF",5,3,2,0,1,3,"coding"
"GABBR1",15,13,2,0,1,3,"coding"
"GNAI2",62,55,7,0,1,3,"coding"
"GP1BA",7,5,2,0,1,3,"coding"
"GRK6",28,23,5,0,1,3,"coding"
"GTF2E2",22,18,4,0,1,3,"coding"
"HEXDC",6,3,3,0,1,3,"coding"
"HNRNPH3",20,16,4,0,1,3,"coding"
"HSP90AA1",99,70,29,0,1,3,"coding"
"IFNAR1",38,30,8,0,1,3,"coding"
"IL2RB",18,6,12,0,1,3,"coding"
"ILK",34,24,10,0,1,3,"coding"
"JARID2",47,28,19,0,1,3,"coding"
"JUN",316,59,257,0,1,3,"coding"
"KIAA1279",29,25,4,0,1,3,"coding"
"KLK2",22,21,1,0,1,3,"coding"
"KLK3",10,4,6,0,1,3,"coding"
"LGALS3",19,15,4,0,1,3,"coding"
"MAD2L2",8,4,4,0,1,3,"coding"
"MAP3K2",61,59,2,0,1,3,"coding"
"MAPK8",71,63,8,0,1,3,"coding"
"MBD3",265,33,232,0,1,3,"coding"
"MBP",29,9,20,0,1,3,"coding"
"MDM2",123,111,12,0,1,3,"coding"
"MED8",47,41,6,0,1,3,"coding"
"MELK",53,52,1,0,1,3,"coding"
"NR4A1",41,12,29,0,1,3,"coding"
"PABPC1",68,57,11,0,1,3,"coding"
"PHYHIP",45,34,11,0,1,3,"coding"
"PIAS4",47,42,5,0,1,3,"coding"
"PICK1",26,10,16,0,1,3,"coding"
"PKNOX1",31,28,3,0,1,3,"coding"
"PNKP",6,4,2,0,1,3,"coding"
"PPP2CA",83,70,13,0,1,3,"coding"
"PRKAR2A",45,38,7,0,1,3,"coding"
"PROC",6,4,2,0,1,3,"coding"
"PSEN1",50,31,19,0,1,3,"coding"
"PSMC3",11,7,4,0,1,3,"coding"
"PSMD4",11,9,2,0,1,3,"coding"
"PVR",38,35,3,0,1,3,"coding"
"RAB11A",48,45,3,0,1,3,"coding"
"RAD23A",19,13,6,0,1,3,"coding"
"RANBP10",10,8,2,0,1,3,"coding"
"RBP1",12,8,4,0,1,3,"coding"
"RCC1",40,32,8,0,1,3,"coding"
"RDX",56,50,6,0,1,3,"coding"
"RINT1",12,9,3,0,1,3,"coding"
"RNF2",30,26,4,0,1,3,"coding"
"RUVBL1",14,13,1,0,1,3,"coding"
"SDC1",21,16,5,0,1,3,"coding"
"SEPT2",4,1,3,0,1,3,"coding"
"SH3GL2",14,10,4,0,1,3,"coding"
"SIX3",28,25,3,0,1,3,"coding"
"SLC9A3R1",44,24,20,0,1,3,"coding"
"SPI1",193,18,175,0,1,3,"coding"
"SPOCK2",12,11,1,0,1,3,"coding"
"SPOCK3",11,10,1,0,1,3,"coding"
"STARD13",40,36,4,0,1,3,"coding"
"STK4",58,57,1,0,1,3,"coding"
"STRN4",28,21,7,0,1,3,"coding"
"STX1A",24,15,9,0,1,3,"coding"
"STX4",27,20,7,0,1,3,"coding"
"SUMO1",68,61,7,0,1,3,"coding"
"THRA",80,69,11,0,1,3,"coding"
"TNNT1",24,12,12,0,1,3,"coding"
"TNPO2",31,30,1,0,1,3,"coding"
"TRAF4",19,13,6,0,1,3,"coding"
"TRAF5",27,20,7,0,1,3,"coding"
"TRIP6",27,18,9,0,1,3,"coding"
"TUBA1A",26,15,11,0,1,3,"coding"
"TUBB",83,66,17,0,1,3,"coding"
"TXK",19,16,3,0,1,3,"coding"
"UPF1",20,14,6,0,1,3,"coding"
"VTN",12,3,9,0,1,3,"coding"
"WDYHV1",16,8,8,0,1,3,"coding"
"XAB2",8,3,5,0,1,3,"coding"
"YBX1",37,32,5,0,1,3,"coding"
"YWHAZ",197,134,63,0,1,3,"coding"
"ZAP70",35,4,31,0,1,3,"coding"
"ZBTB43",33,31,2,0,1,3,"coding"
"ADRB2",30,16,14,0,1,2,"coding"
"AHR",75,44,31,0,1,2,"coding"
"AKT1",83,50,33,0,1,2,"coding"
"AMOTL2",38,36,2,0,1,2,"coding"
"ANXA7",82,61,21,0,1,2,"coding"
"APPBP2",41,39,2,0,1,2,"coding"
"ARF1",41,29,12,0,1,2,"coding"
"ARIH2",22,20,2,0,1,2,"coding"
"ARRB2",40,22,18,0,1,2,"coding"
"BIN1",19,13,6,0,1,2,"coding"
"BMI1",43,39,4,0,1,2,"coding"
"BMP4",15,8,7,0,1,2,"coding"
"C11orf58",26,20,6,0,1,2,"coding"
"CALCA",2,1,1,0,1,2,"coding"
"CALCOCO2",37,30,7,0,1,2,"coding"
"CALR",77,59,18,0,1,2,"coding"
"CASP10",27,25,2,0,1,2,"coding"
"CASP7",28,21,7,0,1,2,"coding"
"CCNK",25,17,8,0,1,2,"coding"
"CCR3",15,5,10,0,1,2,"coding"
"CD28",25,12,13,0,1,2,"coding"
"CD2AP",68,63,5,0,1,2,"coding"
